Chr	Start	End	Strand	Gene	TriadGrp
chr5A	668833816	668835372	+	TraesJUL5A03G02787920	14488
chr5A	669089575	669093923	+	TraesJUL5A03G02788050	11077
chr5A	669983321	669987187	-	TraesJUL5A03G02788670	1292
chr5A	670479990	670485925	-	TraesJUL5A03G02788940	10088
chr5A	670732203	670733023	-	TraesJUL5A03G02788990	8877
chr5A	670827952	670833100	+	TraesJUL5A03G02789040	8474
chr5A	670943164	670944550	+	TraesJUL5A03G02789100	7995
chr5A	671011923	671013857	+	TraesJUL5A03G02789130	18269
chr5A	671044821	671047665	+	TraesJUL5A03G02789160	12605
chr5A	671044821	671047665	+	TraesJUL5A03G02789160	12605
chr5A	671044821	671047665	+	TraesJUL5A03G02789160	12605
chr5A	671191625	671198366	+	TraesJUL5A03G02789270	12793
chr5A	671309686	671319864	+	TraesJUL5A03G02789330	12792
chr5A	671325779	671334796	+	TraesJUL5A03G02789340	4524
chr5A	671334997	671340825	-	TraesJUL5A03G02789350	3727
chr5A	671401312	671405297	-	TraesJUL5A03G02789420	12941
chr5A	671411563	671417613	-	TraesJUL5A03G02789430	9949
chr5A	671411563	671417613	-	TraesJUL5A03G02789430	9949
chr5A	671411563	671417613	-	TraesJUL5A03G02789430	9949
chr5A	671461818	671466023	+	TraesJUL5A03G02789450	13543
chr5A	671746175	671755379	+	TraesJUL5A03G02789520	2264
chr5A	671787101	671793476	+	TraesJUL5A03G02789530	9792
chr5A	672532485	672533680	+	TraesJUL5A03G02789790	10651
chr5A	674199818	674202591	+	TraesJUL5A03G02790300	4234
chr5A	674492882	674494328	+	TraesJUL5A03G02790380	17874
chr5A	674495886	674500411	-	TraesJUL5A03G02790390	6387
chr5A	674551405	674554060	-	TraesJUL5A03G02790430	15114
chr5A	674583263	674586371	-	TraesJUL5A03G02790450	15540
chr5A	674747167	674748953	-	TraesJUL5A03G02790460	9984
chr5A	674752505	674757471	-	TraesJUL5A03G02790470	4098
chr5A	674776399	674777860	+	TraesJUL5A03G02790500	3238
chr5A	674776399	674777860	+	TraesJUL5A03G02790500	3238
chr5A	675680118	675682902	-	TraesJUL5A03G02790890	17087
chr5A	675791112	675793563	-	TraesJUL5A03G02790920	15031
chr5A	675813474	675818781	-	TraesJUL5A03G02790930	15125
chr5A	675842993	675845300	-	TraesJUL5A03G02790960	9195
chr5A	675868339	675872105	+	TraesJUL5A03G02790970	8961
chr5A	675872593	675877758	-	TraesJUL5A03G02790980	13887
chr5A	675872593	675877758	-	TraesJUL5A03G02790980	13887
chr5A	676176859	676178758	-	TraesJUL5A03G02791040	3760
chr5A	676185808	676187811	-	TraesJUL5A03G02791050	16387
chr5A	676235869	676238361	-	TraesJUL5A03G02791100	11402
chr5A	676519457	676532149	+	TraesJUL5A03G02791200	17437
chr5A	676698016	676702080	+	TraesJUL5A03G02791260	11623
chr5A	676710372	676712368	+	TraesJUL5A03G02791270	7927
chr5A	676710372	676712368	+	TraesJUL5A03G02791270	7927
chr5A	676943751	676946726	-	TraesJUL5A03G02791320	1459
chr5A	677060032	677066026	-	TraesJUL5A03G02791370	2559
chr5A	677324152	677325613	+	TraesJUL5A03G02791430	18047
chr5A	677328289	677332097	+	TraesJUL5A03G02791440	18057
chr5A	677682196	677687565	-	TraesJUL5A03G02791610	3515
chr5A	679057726	679061822	+	TraesJUL5A03G02792710	14103
chr5A	682226094	682229020	+	TraesJUL5A03G02793820	12453
chr5A	682226094	682229020	+	TraesJUL5A03G02793820	12453
chr5A	682568159	682569249	+	TraesJUL5A03G02794010	3371
chr5A	682568159	682569249	+	TraesJUL5A03G02794010	3371
chr5B	924626	925486	+	TraesJUL5B03G02806820	875
chr5B	1065528	1071452	+	TraesJUL5B03G02806870	10679
chr5B	2377938	2382005	-	TraesJUL5B03G02807140	10680
chr5B	2388743	2392519	+	TraesJUL5B03G02807150	14703
chr5B	2399351	2404113	+	TraesJUL5B03G02807170	13461
chr5B	4648766	4653171	+	TraesJUL5B03G02807580	13990
chr5B	6563661	6571783	-	TraesJUL5B03G02807900	15588
chr5B	6563661	6571783	-	TraesJUL5B03G02807900	15588
chr5B	7211696	7213369	+	TraesJUL5B03G02808090	14700
chr5B	7216242	7218808	-	TraesJUL5B03G02808100	16386
chr5B	8835279	8839323	-	TraesJUL5B03G02808380	11246
chr5B	8863824	8878679	+	TraesJUL5B03G02808390	8119
chr5B	9097066	9100229	+	TraesJUL5B03G02808570	15371
chr5B	9119216	9122671	+	TraesJUL5B03G02808580	2835
chr5B	12858738	12862405	-	TraesJUL5B03G02810230	16728
chr5B	13242896	13252831	+	TraesJUL5B03G02810430	16198
chr5B	13978187	13980434	-	TraesJUL5B03G02810730	13311
chr5B	14007815	14022105	-	TraesJUL5B03G02810770	6106
chr5B	14054109	14055864	-	TraesJUL5B03G02810810	3155
chr5B	14119016	14120014	+	TraesJUL5B03G02810890	4213
chr5B	14328471	14332284	-	TraesJUL5B03G02811000	15066
chr5B	14367367	14369531	+	TraesJUL5B03G02811050	3119
chr5B	14369572	14373607	-	TraesJUL5B03G02811060	7314
chr5B	14404456	14405359	+	TraesJUL5B03G02811090	1250
chr5B	14407006	14409400	+	TraesJUL5B03G02811100	854
chr5B	14438542	14440386	-	TraesJUL5B03G02811120	12124
chr5B	14526036	14527944	+	TraesJUL5B03G02811160	12125
chr5B	14629679	14630791	-	TraesJUL5B03G02811190	1508
chr5B	15268941	15274416	-	TraesJUL5B03G02811500	7958
chr5B	16425438	16428765	-	TraesJUL5B03G02811920	2524
chr5B	16572904	16576462	+	TraesJUL5B03G02811980	9355
chr5B	17318394	17323233	-	TraesJUL5B03G02812270	13787
chr5B	17324343	17329032	-	TraesJUL5B03G02812280	14296
chr5B	17561766	17569280	+	TraesJUL5B03G02812390	9083
chr5B	17571453	17573406	+	TraesJUL5B03G02812400	13008
chr5B	17837992	17853605	-	TraesJUL5B03G02812490	8165
chr5B	18168799	18170115	-	TraesJUL5B03G02812580	17858
chr5B	18294546	18302106	-	TraesJUL5B03G02812670	6968
chr5B	18378194	18379292	-	TraesJUL5B03G02812710	9297
chr5B	18478816	18491217	-	TraesJUL5B03G02812760	11838
chr5B	18548733	18550379	-	TraesJUL5B03G02812820	7480
chr5B	18747235	18750553	-	TraesJUL5B03G02812900	1495
chr5B	21074631	21075902	-	TraesJUL5B03G02813820	1906
chr5B	21277216	21283551	+	TraesJUL5B03G02813880	6645
chr5B	21288309	21291795	-	TraesJUL5B03G02813890	14250
chr5B	22172786	22175231	+	TraesJUL5B03G02814490	10489
chr5B	22175231	22182889	-	TraesJUL5B03G02814500	6607
chr5B	23474358	23475429	-	TraesJUL5B03G02814800	2086
chr5B	23610030	23611854	+	TraesJUL5B03G02814940	17272
chr5B	23623366	23627453	+	TraesJUL5B03G02814950	11948
chr5B	23629283	23632277	+	TraesJUL5B03G02814960	16783
chr5B	23637160	23641565	-	TraesJUL5B03G02814970	15729
chr5B	24581096	24583283	+	TraesJUL5B03G02815540	7584
chr5B	25301662	25305215	-	TraesJUL5B03G02815750	2358
chr5B	25551541	25553775	-	TraesJUL5B03G02815810	522
chr5B	25551541	25553775	-	TraesJUL5B03G02815810	522
chr5B	25551541	25553775	-	TraesJUL5B03G02815810	522
chr5B	26183802	26189399	-	TraesJUL5B03G02816090	11068
chr5B	26616027	26621915	-	TraesJUL5B03G02816270	11839
chr5B	26795664	26800589	+	TraesJUL5B03G02816310	6723
chr5B	26805066	26807608	+	TraesJUL5B03G02816320	9877
chr5B	31722415	31728308	-	TraesJUL5B03G02817420	5542
chr5B	31825075	31830816	-	TraesJUL5B03G02817450	10554
chr5B	31825075	31830816	-	TraesJUL5B03G02817450	10554
chr5B	32725351	32733141	-	TraesJUL5B03G02817980	7809
chr5B	32874136	32875065	+	TraesJUL5B03G02817990	6797
chr5B	33082645	33087404	-	TraesJUL5B03G02818090	9633
chr5B	33477424	33482836	+	TraesJUL5B03G02818200	2397
chr5B	33483014	33484083	-	TraesJUL5B03G02818210	16952
chr5B	36619568	36621467	-	TraesJUL5B03G02819680	16351
chr5B	36866680	36870405	+	TraesJUL5B03G02819770	8782
chr5B	37131779	37137495	-	TraesJUL5B03G02819850	5250
chr5B	37141556	37151109	-	TraesJUL5B03G02819860	12339
chr5B	43157421	43158915	-	TraesJUL5B03G02821230	6851
chr5B	43226146	43229449	+	TraesJUL5B03G02821300	10585
chr5B	43385747	43386553	-	TraesJUL5B03G02821340	874
chr5B	43630985	43632300	+	TraesJUL5B03G02821370	2533
chr5B	43637399	43641767	-	TraesJUL5B03G02821390	7057
chr5B	43670651	43674575	+	TraesJUL5B03G02821400	8327
chr5B	44710534	44716415	+	TraesJUL5B03G02821870	12633
chr5B	44754246	44756802	+	TraesJUL5B03G02821900	6837
chr5B	44760883	44764438	-	TraesJUL5B03G02821920	14613
chr5B	45093397	45095857	+	TraesJUL5B03G02822140	15039
chr5B	45572911	45577831	+	TraesJUL5B03G02822290	2998
chr5B	45657976	45662564	+	TraesJUL5B03G02822320	1588
chr5B	45798515	45802734	-	TraesJUL5B03G02822370	8064
chr5B	46529704	46532336	+	TraesJUL5B03G02822730	3668
chr5B	46529704	46532336	+	TraesJUL5B03G02822730	3668
chr5B	46539142	46541456	-	TraesJUL5B03G02822750	6192
chr5B	47955647	47958382	-	TraesJUL5B03G02823630	482
chr5B	47960266	47963294	+	TraesJUL5B03G02823640	13689
chr5B	47964638	47966789	-	TraesJUL5B03G02823650	10636
chr5B	47975597	47980995	-	TraesJUL5B03G02823670	11192
chr5B	47975597	47980995	-	TraesJUL5B03G02823670	11192
chr5B	51118199	51123735	-	TraesJUL5B03G02825140	1900
chr5B	51328486	51330018	+	TraesJUL5B03G02825200	906
chr5B	51360405	51363375	+	TraesJUL5B03G02825240	10579
chr5B	52193337	52199443	-	TraesJUL5B03G02825480	3176
chr5B	54028886	54032638	+	TraesJUL5B03G02826120	4914
chr5B	54521134	54525939	+	TraesJUL5B03G02826530	11052
chr5B	54607377	54612065	-	TraesJUL5B03G02826580	12263
chr5B	54607377	54612065	-	TraesJUL5B03G02826580	12263
chr5B	54852496	54854977	-	TraesJUL5B03G02826670	10838
chr5B	55012257	55016286	-	TraesJUL5B03G02826740	14632
chr5B	55161776	55167538	+	TraesJUL5B03G02826770	13721
chr5B	55251004	55253417	+	TraesJUL5B03G02826810	7074
chr5B	55425673	55431205	+	TraesJUL5B03G02826980	4881
chr5B	55779756	55783168	+	TraesJUL5B03G02827230	15569
chr5B	55896554	55897636	-	TraesJUL5B03G02827260	128
chr5B	56199358	56202158	-	TraesJUL5B03G02827390	4139
chr5B	57381930	57392369	+	TraesJUL5B03G02827700	12599
chr5B	57788609	57792736	+	TraesJUL5B03G02827840	5987
chr5B	57901136	57904788	-	TraesJUL5B03G02827890	13638
chr5B	59118395	59120765	-	TraesJUL5B03G02828190	15071
chr5B	59693535	59705645	-	TraesJUL5B03G02828360	4969
chr5B	60014858	60015707	+	TraesJUL5B03G02828440	130
chr5B	60640085	60646774	-	TraesJUL5B03G02828690	7163
chr5B	61286332	61288901	+	TraesJUL5B03G02829090	9665
chr5B	61916842	61922288	+	TraesJUL5B03G02829250	8329
chr5B	61952325	61956726	+	TraesJUL5B03G02829270	11518
chr5B	61988747	61998055	-	TraesJUL5B03G02829320	14326
chr5B	62099485	62101857	+	TraesJUL5B03G02829390	14837
chr5B	63145202	63150289	+	TraesJUL5B03G02829680	6491
chr5B	63371802	63377818	+	TraesJUL5B03G02829710	13586
chr5B	63652464	63665803	+	TraesJUL5B03G02829770	17175
chr5B	63652464	63665803	+	TraesJUL5B03G02829770	17175
chr5B	63916694	63921674	+	TraesJUL5B03G02829910	17329
chr5B	64625302	64626016	+	TraesJUL5B03G02830100	17436
chr5B	64817243	64818369	+	TraesJUL5B03G02830240	18205
chr5B	64936734	64938933	+	TraesJUL5B03G02830290	8169
chr5B	65200926	65208152	+	TraesJUL5B03G02830500	2143
chr5B	65200926	65208152	+	TraesJUL5B03G02830500	2143
chr5B	65287283	65292768	+	TraesJUL5B03G02830520	3872
chr5B	65372191	65375835	+	TraesJUL5B03G02830540	2886
chr5B	65376526	65377310	+	TraesJUL5B03G02830550	3637
chr5B	65415579	65419436	+	TraesJUL5B03G02830620	2901
chr5B	65450476	65451117	+	TraesJUL5B03G02830630	16934
chr5B	65476947	65481378	+	TraesJUL5B03G02830660	1735
chr5B	65525895	65526975	+	TraesJUL5B03G02830680	7105
chr5B	65680541	65681258	+	TraesJUL5B03G02830810	679
chr5B	65694873	65697646	-	TraesJUL5B03G02830860	13069
chr5B	66659269	66670677	-	TraesJUL5B03G02831130	8902
chr5B	67066927	67068761	+	TraesJUL5B03G02831240	13780
chr5B	68613498	68620655	-	TraesJUL5B03G02831860	12924
chr5B	68943491	68947156	+	TraesJUL5B03G02831940	17068
chr5B	68947933	68951025	-	TraesJUL5B03G02831950	8397
chr5B	69211736	69215540	+	TraesJUL5B03G02831980	11362
chr5B	69216406	69218360	+	TraesJUL5B03G02831990	1600
chr5B	69220512	69225505	-	TraesJUL5B03G02832000	17350
chr5B	69229658	69235954	-	TraesJUL5B03G02832010	5132
chr5B	69683581	69685124	+	TraesJUL5B03G02832060	742
chr5B	69824107	69825447	+	TraesJUL5B03G02832120	677
chr5B	69979922	69981924	-	TraesJUL5B03G02832150	15223
chr5B	70881944	70882964	-	TraesJUL5B03G02832300	3209
chr5B	70980936	70983442	+	TraesJUL5B03G02832390	17279
chr5B	70994846	71001518	+	TraesJUL5B03G02832420	7221
chr5B	71006596	71007489	+	TraesJUL5B03G02832430	3020
chr5B	72170086	72172629	-	TraesJUL5B03G02832810	12815
chr5B	73540615	73542574	+	TraesJUL5B03G02833090	5245
chr5B	73610086	73610812	+	TraesJUL5B03G02833120	1532
chr5B	74011150	74027349	-	TraesJUL5B03G02833330	8354
chr5B	74115520	74132286	+	TraesJUL5B03G02833360	5748
chr5B	75738726	75743036	+	TraesJUL5B03G02833920	9498
chr5B	75805159	75809656	+	TraesJUL5B03G02833930	8649
chr5B	75829306	75831055	-	TraesJUL5B03G02833990	6854
chr5B	76732709	76733940	-	TraesJUL5B03G02834380	16167
chr5B	77684006	77688671	-	TraesJUL5B03G02834590	13253
chr5B	78138695	78141095	-	TraesJUL5B03G02834710	11063
chr5B	78183246	78189106	-	TraesJUL5B03G02834720	4069
chr5B	78657556	78660460	+	TraesJUL5B03G02834790	12687
chr5B	78889374	78892335	-	TraesJUL5B03G02834930	12688
chr5B	79134416	79138531	+	TraesJUL5B03G02834990	1413
chr5B	80178669	80189452	+	TraesJUL5B03G02835410	10860
chr5B	80356794	80362059	-	TraesJUL5B03G02835450	13266
chr5B	80638122	80643591	-	TraesJUL5B03G02835520	5211
chr5B	80645211	80652798	-	TraesJUL5B03G02835530	7090
chr5B	80739733	80747665	-	TraesJUL5B03G02835560	9755
chr5B	80963163	80966611	-	TraesJUL5B03G02835620	1945
chr5B	80963163	80966611	-	TraesJUL5B03G02835620	1945
chr5B	81239066	81247082	-	TraesJUL5B03G02835730	7129
chr5B	81455886	81462356	+	TraesJUL5B03G02835810	3803
chr5B	81560961	81569078	-	TraesJUL5B03G02835900	2105
chr5B	82010702	82018006	+	TraesJUL5B03G02836160	7870
chr5B	82127610	82132666	+	TraesJUL5B03G02836220	12103
chr5B	82133317	82134767	-	TraesJUL5B03G02836230	11307
chr5B	83172796	83175889	-	TraesJUL5B03G02836630	12833
chr5B	83182409	83185513	+	TraesJUL5B03G02836640	12834
chr5B	83251696	83252767	+	TraesJUL5B03G02836680	13191
chr5B	83264276	83266510	+	TraesJUL5B03G02836700	17085
chr5B	83289821	83292830	-	TraesJUL5B03G02836740	4433
chr5B	84990401	84996239	+	TraesJUL5B03G02837100	9385
chr5B	85842641	85845675	+	TraesJUL5B03G02837330	16861
chr5B	85870049	85879743	-	TraesJUL5B03G02837370	12932
chr5B	85891834	85896159	-	TraesJUL5B03G02837400	7590
chr5B	86164147	86170936	-	TraesJUL5B03G02837460	8562
chr5B	86171169	86176070	+	TraesJUL5B03G02837470	4756
chr5B	86345059	86349455	+	TraesJUL5B03G02837520	2902
chr5B	86350500	86356578	+	TraesJUL5B03G02837540	7510
chr5B	86688208	86693825	-	TraesJUL5B03G02837710	17139
chr5B	88897313	88905388	-	TraesJUL5B03G02837970	8371
chr5B	89339810	89344805	-	TraesJUL5B03G02838050	6383
chr5B	89346001	89354328	-	TraesJUL5B03G02838060	14384
chr5B	89537548	89553630	+	TraesJUL5B03G02838100	9307
chr5B	89559256	89564840	+	TraesJUL5B03G02838130	10008
chr5B	89593865	89595298	+	TraesJUL5B03G02838140	17651
chr5B	90415047	90416186	-	TraesJUL5B03G02838540	2132
chr5B	90617772	90622668	-	TraesJUL5B03G02838620	9701
chr5B	92392151	92396870	+	TraesJUL5B03G02839000	17126
chr5B	92411841	92413785	-	TraesJUL5B03G02839040	1236
chr5B	92596664	92598328	+	TraesJUL5B03G02839050	17727
chr5B	92734596	92736119	+	TraesJUL5B03G02839070	17731
chr5B	93069387	93070309	+	TraesJUL5B03G02839120	11177
chr5B	93183928	93189662	-	TraesJUL5B03G02839130	14639
chr5B	93716161	93720463	-	TraesJUL5B03G02839240	8798
chr5B	93921681	93923570	+	TraesJUL5B03G02839290	12333
chr5B	94236494	94238480	+	TraesJUL5B03G02839350	18328
chr5B	94566636	94568713	+	TraesJUL5B03G02839460	9829
chr5B	94574843	94578846	-	TraesJUL5B03G02839480	13612
chr5B	94628609	94635745	-	TraesJUL5B03G02839490	2930
chr5B	94737267	94748014	+	TraesJUL5B03G02839510	9230
chr5B	95563950	95565829	+	TraesJUL5B03G02839670	15858
chr5B	95607092	95611277	+	TraesJUL5B03G02839740	10373
chr5B	96087983	96089894	+	TraesJUL5B03G02839940	7739
chr5B	97592562	97597576	-	TraesJUL5B03G02840360	1357
chr5B	98394130	98397958	+	TraesJUL5B03G02840470	9040
chr5B	99317466	99331286	+	TraesJUL5B03G02840740	8116
chr5B	100423206	100427215	+	TraesJUL5B03G02841090	3319
chr5B	100495384	100497718	+	TraesJUL5B03G02841110	8609
chr5B	100818756	100823736	-	TraesJUL5B03G02841130	16101
chr5B	100825233	100829541	-	TraesJUL5B03G02841140	4469
chr5B	101296207	101299023	+	TraesJUL5B03G02841310	1374
chr5B	101403066	101405021	-	TraesJUL5B03G02841330	18041
chr5B	101403066	101405021	-	TraesJUL5B03G02841330	18041
chr5B	101722350	101724788	+	TraesJUL5B03G02841410	15900
chr5B	101726906	101731703	-	TraesJUL5B03G02841420	7455
chr5B	102336142	102336839	+	TraesJUL5B03G02841650	13847
chr5B	102413287	102421601	-	TraesJUL5B03G02841690	15699
chr5B	102760642	102761731	+	TraesJUL5B03G02841750	6876
chr5B	103153310	103158472	+	TraesJUL5B03G02841810	13209
chr5B	103452585	103454108	-	TraesJUL5B03G02841890	11614
chr5B	103455073	103456425	-	TraesJUL5B03G02841900	737
chr5B	104418433	104421559	+	TraesJUL5B03G02842170	4043
chr5B	104421873	104423345	-	TraesJUL5B03G02842180	17558
chr5B	104428476	104438035	-	TraesJUL5B03G02842210	2082
chr5B	104888602	104891203	-	TraesJUL5B03G02842320	7713
chr5B	105040626	105042873	+	TraesJUL5B03G02842380	4700
chr5B	105304277	105305124	+	TraesJUL5B03G02842500	11335
chr5B	105310128	105312192	-	TraesJUL5B03G02842530	14370
chr5B	105332007	105338068	+	TraesJUL5B03G02842550	12922
chr5B	105596919	105600554	+	TraesJUL5B03G02842620	15460
chr5B	105885614	105888440	-	TraesJUL5B03G02842710	11977
chr5B	106227222	106231353	-	TraesJUL5B03G02842770	15748
chr5B	106715876	106721430	+	TraesJUL5B03G02842830	7460
chr5B	107220421	107222413	-	TraesJUL5B03G02842880	1578
chr5B	107339045	107340875	-	TraesJUL5B03G02842940	9363
chr5B	107687273	107689240	-	TraesJUL5B03G02842980	14782
chr5B	107962144	107964711	-	TraesJUL5B03G02843040	476
chr5B	108048356	108049824	+	TraesJUL5B03G02843080	575
chr5B	108639033	108647383	+	TraesJUL5B03G02843200	16117
chr5B	109212844	109213645	+	TraesJUL5B03G02843300	17706
chr5B	109836146	109840177	+	TraesJUL5B03G02843510	10236
chr5B	109840844	109844731	-	TraesJUL5B03G02843520	3577
chr5B	112968826	112972549	-	TraesJUL5B03G02844070	2503
chr5B	112975516	112982642	+	TraesJUL5B03G02844080	8214
chr5B	113100933	113106738	+	TraesJUL5B03G02844090	9276
chr5B	113402561	113404759	+	TraesJUL5B03G02844130	2732
chr5B	113749017	113751864	+	TraesJUL5B03G02844180	2634
chr5B	113974859	113984278	-	TraesJUL5B03G02844270	10705
chr5B	114301559	114302992	-	TraesJUL5B03G02844390	5388
chr5B	114325645	114337275	-	TraesJUL5B03G02844420	2369
chr5B	114923253	114925770	-	TraesJUL5B03G02844630	3073
chr5B	114998033	115003549	+	TraesJUL5B03G02844660	11711
chr5B	115015136	115017791	-	TraesJUL5B03G02844680	14437
chr5B	117207542	117210542	-	TraesJUL5B03G02845160	11031
chr5B	117453440	117457001	+	TraesJUL5B03G02845300	4256
chr5B	118459074	118463479	+	TraesJUL5B03G02845560	11289
chr5B	118630808	118632955	-	TraesJUL5B03G02845650	5853
chr5B	118630808	118632955	-	TraesJUL5B03G02845650	5853
chr5B	118630808	118632955	-	TraesJUL5B03G02845650	5853
chr5B	118633550	118634588	+	TraesJUL5B03G02845660	3834
chr5B	118853606	118859373	+	TraesJUL5B03G02845700	2802
chr5B	118859672	118863789	+	TraesJUL5B03G02845710	8206
chr5B	119031080	119033424	+	TraesJUL5B03G02845770	17622
chr5B	119227575	119231004	+	TraesJUL5B03G02845800	3634
chr5B	119227575	119231004	+	TraesJUL5B03G02845800	3634
chr5B	119380312	119397849	+	TraesJUL5B03G02845880	6650
chr5B	119560226	119569894	+	TraesJUL5B03G02845940	8605
chr5B	119560226	119569894	+	TraesJUL5B03G02845940	8605
chr5B	120209636	120210045	-	TraesJUL5B03G02846180	1289
chr5B	120867141	120877368	+	TraesJUL5B03G02846430	7288
chr5B	121334653	121336720	-	TraesJUL5B03G02846550	16280
chr5B	121425494	121429544	-	TraesJUL5B03G02846580	933
chr5B	121763127	121769228	+	TraesJUL5B03G02846660	7677
chr5B	121775012	121775209	-	TraesJUL5B03G02846680	13257
chr5B	123346496	123347418	+	TraesJUL5B03G02847000	1378
chr5B	123348591	123350415	-	TraesJUL5B03G02847010	5722
chr5B	123561406	123566400	-	TraesJUL5B03G02847080	2942
chr5B	123674737	123677105	-	TraesJUL5B03G02847130	13525
chr5B	123836106	123844653	+	TraesJUL5B03G02847160	11829
chr5B	123848404	123850414	-	TraesJUL5B03G02847170	18133
chr5B	123918473	123922459	-	TraesJUL5B03G02847200	16248
chr5B	124184257	124185173	+	TraesJUL5B03G02847230	8494
chr5B	124733188	124733941	-	TraesJUL5B03G02847390	12049
chr5B	124977449	124978362	-	TraesJUL5B03G02847420	12050
chr5B	124977449	124978362	-	TraesJUL5B03G02847420	12050
chr5B	125106234	125106955	-	TraesJUL5B03G02847450	12051
chr5B	125199829	125205985	-	TraesJUL5B03G02847500	13278
chr5B	125447600	125448567	-	TraesJUL5B03G02847600	4198
chr5B	125465031	125466027	-	TraesJUL5B03G02847630	4197
chr5B	125765775	125766915	-	TraesJUL5B03G02847730	1224
chr5B	126708871	126710179	+	TraesJUL5B03G02847930	11269
chr5B	126943119	126951447	+	TraesJUL5B03G02847960	10708
chr5B	127007917	127016770	+	TraesJUL5B03G02848060	10707
chr5B	127051220	127051835	-	TraesJUL5B03G02848110	1675
chr5B	128450642	128459645	-	TraesJUL5B03G02848410	6659
chr5B	128460291	128463179	-	TraesJUL5B03G02848420	4065
chr5B	129561734	129570265	-	TraesJUL5B03G02848650	3682
chr5B	130102429	130104471	+	TraesJUL5B03G02848710	4749
chr5B	130198805	130203258	-	TraesJUL5B03G02848770	13466
chr5B	130564478	130568999	+	TraesJUL5B03G02848980	9443
chr5B	130787601	130792160	+	TraesJUL5B03G02849060	6141
chr5B	130995466	131003825	+	TraesJUL5B03G02849070	13734
chr5B	132815793	132820207	+	TraesJUL5B03G02849440	5583
chr5B	132845893	132851753	+	TraesJUL5B03G02849450	4715
chr5B	133129373	133130345	+	TraesJUL5B03G02849500	2502
chr5B	133151177	133154599	-	TraesJUL5B03G02849530	7019
chr5B	133256956	133259185	-	TraesJUL5B03G02849560	10064
chr5B	133273738	133281348	-	TraesJUL5B03G02849620	10171
chr5B	133696676	133698651	-	TraesJUL5B03G02849660	17903
chr5B	134009095	134012045	+	TraesJUL5B03G02849790	5902
chr5B	134011855	134019851	-	TraesJUL5B03G02849800	6117
chr5B	134433628	134438493	+	TraesJUL5B03G02849910	6079
chr5B	135338937	135344574	+	TraesJUL5B03G02850250	9429
chr5B	135349018	135353150	-	TraesJUL5B03G02850270	3571
chr5B	135854966	135859936	+	TraesJUL5B03G02850380	5116
chr5B	136336307	136341778	+	TraesJUL5B03G02850510	5687
chr5B	137384896	137386075	-	TraesJUL5B03G02850850	7814
chr5B	139025012	139029173	+	TraesJUL5B03G02851130	13106
chr5B	139060528	139061569	-	TraesJUL5B03G02851140	9659
chr5B	140707102	140710525	+	TraesJUL5B03G02851800	13145
chr5B	141098553	141120811	+	TraesJUL5B03G02851860	15157
chr5B	141124885	141130232	-	TraesJUL5B03G02851870	11421
chr5B	141124885	141130232	-	TraesJUL5B03G02851870	11421
chr5B	141644006	141645586	+	TraesJUL5B03G02851960	16034
chr5B	141644006	141645586	+	TraesJUL5B03G02851960	16034
chr5B	141645915	141647746	+	TraesJUL5B03G02851970	16035
chr5B	141684336	141687828	+	TraesJUL5B03G02851980	2648
chr5B	142377143	142381284	+	TraesJUL5B03G02852220	11718
chr5B	142381667	142402154	-	TraesJUL5B03G02852230	7164
chr5B	142782299	142786049	+	TraesJUL5B03G02852350	4168
chr5B	142786051	142792465	-	TraesJUL5B03G02852360	14597
chr5B	143162391	143163077	-	TraesJUL5B03G02852430	15635
chr5B	143748609	143755060	+	TraesJUL5B03G02852470	1168
chr5B	143754730	143760038	-	TraesJUL5B03G02852480	3929
chr5B	143762334	143766417	-	TraesJUL5B03G02852500	2789
chr5B	144022036	144024064	-	TraesJUL5B03G02852530	1055
chr5B	144089799	144095784	-	TraesJUL5B03G02852570	6977
chr5B	144098110	144099305	-	TraesJUL5B03G02852580	5348
chr5B	144510959	144515510	+	TraesJUL5B03G02852650	10553
chr5B	144515721	144520146	-	TraesJUL5B03G02852660	12905
chr5B	144924432	144926385	-	TraesJUL5B03G02852780	6879
chr5B	145071559	145079522	+	TraesJUL5B03G02852830	4485
chr5B	145079601	145085920	-	TraesJUL5B03G02852840	9761
chr5B	145377317	145378015	-	TraesJUL5B03G02852960	17430
chr5B	145509179	145509942	-	TraesJUL5B03G02852980	17431
chr5B	145534424	145535090	-	TraesJUL5B03G02853020	17425
chr5B	145619434	145623983	-	TraesJUL5B03G02853100	5192
chr5B	145985247	145992216	+	TraesJUL5B03G02853210	5063
chr5B	146367137	146374833	-	TraesJUL5B03G02853320	1156
chr5B	146374215	146377195	+	TraesJUL5B03G02853330	5189
chr5B	146377577	146380095	-	TraesJUL5B03G02853340	3784
chr5B	147499576	147502693	+	TraesJUL5B03G02853570	13912
chr5B	147503325	147504765	+	TraesJUL5B03G02853580	2765
chr5B	147511721	147514332	+	TraesJUL5B03G02853590	18262
chr5B	147538876	147550605	-	TraesJUL5B03G02853620	4461
chr5B	147896940	147901205	+	TraesJUL5B03G02853760	10364
chr5B	147902926	147906451	+	TraesJUL5B03G02853770	5293
chr5B	147902926	147906451	+	TraesJUL5B03G02853770	5293
chr5B	147902926	147906451	+	TraesJUL5B03G02853770	5293
chr5B	147908979	147913460	-	TraesJUL5B03G02853780	4055
chr5B	147921197	147924981	-	TraesJUL5B03G02853800	14756
