Chr	Start	End	Strand	Gene	TriadGrp
chr4B	590691906	590696980	+	TraesARI4B03G02414360	3586
chr4B	590697170	590712831	-	TraesARI4B03G02414370	2368
chr4B	591310844	591315796	+	TraesARI4B03G02414450	8939
chr4B	591643286	591645247	+	TraesARI4B03G02414520	11569
chr4B	591926362	591929537	+	TraesARI4B03G02414560	1480
chr4B	591934917	591944661	+	TraesARI4B03G02414580	5118
chr4B	592347560	592356478	+	TraesARI4B03G02414630	4699
chr4B	592359696	592361451	+	TraesARI4B03G02414640	820
chr4B	594108413	594112799	+	TraesARI4B03G02415070	9994
chr4B	594156204	594157635	-	TraesARI4B03G02415110	1038
chr4B	594302152	594304689	+	TraesARI4B03G02415180	4238
chr4B	594616253	594617005	+	TraesARI4B03G02415230	2443
chr4B	594681577	594682195	-	TraesARI4B03G02415300	4802
chr4B	594901155	594903154	+	TraesARI4B03G02415390	3559
chr4B	595830605	595832271	-	TraesARI4B03G02415530	5553
chr4B	595832459	595837261	-	TraesARI4B03G02415540	15793
chr4B	595910252	595912682	-	TraesARI4B03G02415550	15792
chr4B	596755661	596761262	-	TraesARI4B03G02415830	5644
chr4B	596762300	596771039	-	TraesARI4B03G02415840	12087
chr4B	596959272	596966021	-	TraesARI4B03G02415890	7102
chr4B	597176425	597177623	-	TraesARI4B03G02415930	2438
chr4B	597831236	597833546	+	TraesARI4B03G02416140	11465
chr4B	597831236	597833546	+	TraesARI4B03G02416140	11465
chr4B	597834107	597838528	-	TraesARI4B03G02416150	4056
chr4B	597856717	597857775	-	TraesARI4B03G02416170	3687
chr4B	598229312	598232040	+	TraesARI4B03G02416260	16624
chr4B	599412845	599418026	-	TraesARI4B03G02416390	12196
chr4B	599418253	599423297	+	TraesARI4B03G02416400	4109
chr4B	599837385	599855899	+	TraesARI4B03G02416580	6116
chr4B	599898792	599902645	-	TraesARI4B03G02416620	14474
chr4B	600671271	600673113	-	TraesARI4B03G02416870	16285
chr4B	600766578	600768695	-	TraesARI4B03G02416890	16282
chr4B	600792835	600793515	-	TraesARI4B03G02416910	15446
chr4B	601249887	601253861	+	TraesARI4B03G02417050	16291
chr4B	601375655	601380435	-	TraesARI4B03G02417120	9548
chr4B	601843191	601845675	-	TraesARI4B03G02417270	11287
chr4B	601846400	601854984	-	TraesARI4B03G02417280	6960
chr4B	602065115	602068765	-	TraesARI4B03G02417340	13272
chr4B	602074669	602077463	+	TraesARI4B03G02417350	9311
chr4B	602080294	602083256	-	TraesARI4B03G02417370	4670
chr4B	602287540	602288985	-	TraesARI4B03G02417440	5369
chr4B	602346557	602351503	+	TraesARI4B03G02417470	12292
chr4B	602518002	602520067	-	TraesARI4B03G02417570	15293
chr4B	602623683	602627433	+	TraesARI4B03G02417630	6766
chr4B	602804389	602812962	-	TraesARI4B03G02417710	3843
chr4B	602931999	602953418	+	TraesARI4B03G02417780	4983
chr4B	603210779	603212871	+	TraesARI4B03G02417880	17880
chr4B	603346192	603348092	-	TraesARI4B03G02417930	12360
chr4B	603849960	603858844	-	TraesARI4B03G02418090	14506
chr4B	604550551	604555288	-	TraesARI4B03G02418540	7598
chr4B	605402062	605409294	-	TraesARI4B03G02418740	5442
chr4B	605409406	605411856	+	TraesARI4B03G02418750	11165
chr4B	605413031	605414440	-	TraesARI4B03G02418760	3344
chr4B	605492827	605495262	-	TraesARI4B03G02418820	2733
chr4B	605553293	605554875	-	TraesARI4B03G02418870	2792
chr4B	605553293	605554875	-	TraesARI4B03G02418870	2792
chr4B	605555273	605558345	-	TraesARI4B03G02418880	11990
chr4B	606072032	606086910	-	TraesARI4B03G02419110	11675
chr4B	606285099	606288657	+	TraesARI4B03G02419180	17078
chr4B	606569360	606572692	-	TraesARI4B03G02419250	4823
chr4B	606678204	606678975	-	TraesARI4B03G02419350	7245
chr4B	607087065	607087835	+	TraesARI4B03G02419480	17998
chr4B	607232857	607235815	-	TraesARI4B03G02419540	9965
chr4B	607339615	607341651	-	TraesARI4B03G02419570	6859
chr4B	607347786	607351174	+	TraesARI4B03G02419580	9186
chr4B	607587357	607588931	-	TraesARI4B03G02419660	1133
chr4B	607957274	607958475	-	TraesARI4B03G02419720	16983
chr4B	608155910	608156789	+	TraesARI4B03G02419750	17543
chr4B	608165596	608167396	+	TraesARI4B03G02419760	16322
chr4B	608315351	608321524	-	TraesARI4B03G02419830	8552
chr4B	609989168	609991318	-	TraesARI4B03G02420150	10640
chr4B	610034751	610039298	+	TraesARI4B03G02420230	4497
chr4B	610308498	610311968	+	TraesARI4B03G02420370	4706
chr4B	610332922	610337151	+	TraesARI4B03G02420400	15820
chr4B	610342695	610347127	-	TraesARI4B03G02420430	3185
chr4B	610676556	610681537	+	TraesARI4B03G02420530	18372
chr4B	610789621	610791701	+	TraesARI4B03G02420690	1586
chr4B	610836893	610841689	-	TraesARI4B03G02420700	4769
chr4B	610857764	610861322	+	TraesARI4B03G02420720	9380
chr4B	610866576	610872424	-	TraesARI4B03G02420740	12296
chr4B	610936536	610937206	+	TraesARI4B03G02420820	14517
chr4B	611731512	611732514	-	TraesARI4B03G02421020	16024
chr4B	611856401	611857839	+	TraesARI4B03G02421060	96
chr4B	612278890	612283043	-	TraesARI4B03G02421190	17416
chr4B	612602811	612603585	-	TraesARI4B03G02421260	10504
chr4B	612710560	612712203	-	TraesARI4B03G02421350	2058
chr4B	612922520	612929971	-	TraesARI4B03G02421390	17393
chr4B	613241736	613244275	+	TraesARI4B03G02421490	10102
chr4B	613245297	613250626	-	TraesARI4B03G02421500	3724
chr4B	613401624	613404897	+	TraesARI4B03G02421540	7853
chr4B	613405056	613406266	+	TraesARI4B03G02421550	494
chr4B	613563135	613564795	-	TraesARI4B03G02421630	8843
chr4B	613602852	613606600	-	TraesARI4B03G02421650	11722
chr4B	613612426	613613949	+	TraesARI4B03G02421670	8361
chr4B	613639696	613641046	-	TraesARI4B03G02421690	3728
chr4B	613647007	613650966	-	TraesARI4B03G02421710	4656
chr4B	614128974	614133611	+	TraesARI4B03G02421960	488
chr4B	614128974	614133611	+	TraesARI4B03G02421960	488
chr4B	614385030	614389936	-	TraesARI4B03G02422140	4570
chr4B	614391548	614397962	+	TraesARI4B03G02422150	4418
chr4B	614398008	614400962	-	TraesARI4B03G02422170	7820
chr4B	614553509	614556086	+	TraesARI4B03G02422270	14568
chr4B	614555758	614565502	-	TraesARI4B03G02422280	6105
chr4B	614611825	614614150	+	TraesARI4B03G02422320	11224
chr4B	614936621	614939099	+	TraesARI4B03G02422410	17745
chr4B	614951116	614951667	+	TraesARI4B03G02422430	8069
chr4B	614989332	614990439	-	TraesARI4B03G02422450	17902
chr4B	615142306	615147503	-	TraesARI4B03G02422570	8388
chr4B	615387125	615391953	-	TraesARI4B03G02422700	4115
chr4B	615954252	615956495	+	TraesARI4B03G02422850	16089
chr4B	616552094	616554948	+	TraesARI4B03G02423050	11057
chr4B	616770556	616777470	-	TraesARI4B03G02423100	7018
chr4B	616984181	616984548	+	TraesARI4B03G02423210	4961
chr4B	616984636	616992040	-	TraesARI4B03G02423220	3274
chr4B	616993274	616995719	-	TraesARI4B03G02423230	3498
chr4B	617045922	617046665	-	TraesARI4B03G02423280	1029
chr4B	617514763	617533004	+	TraesARI4B03G02423410	17029
chr4B	617533044	617538501	-	TraesARI4B03G02423430	10565
chr4B	618186546	618188184	+	TraesARI4B03G02423600	14920
chr4B	618205358	618209268	-	TraesARI4B03G02423620	12342
chr4B	618214984	618222476	-	TraesARI4B03G02423640	10622
chr4B	618497060	618502183	+	TraesARI4B03G02423750	3281
chr4B	618502993	618506162	+	TraesARI4B03G02423760	2843
chr4B	618595764	618598580	+	TraesARI4B03G02423810	5781
chr4B	618651715	618653329	-	TraesARI4B03G02423880	1307
chr4B	618839637	618843813	+	TraesARI4B03G02423940	15525
chr4B	618978741	618980472	+	TraesARI4B03G02424050	11442
chr4B	619069553	619072347	-	TraesARI4B03G02424070	10230
chr4B	619285703	619287177	+	TraesARI4B03G02424150	11444
chr4B	619285703	619287177	+	TraesARI4B03G02424150	11444
chr4B	619369676	619371258	+	TraesARI4B03G02424230	11443
chr4B	619554990	619556161	+	TraesARI4B03G02424300	7181
chr4B	619793790	619794722	+	TraesARI4B03G02424390	4541
chr4B	620271682	620276868	+	TraesARI4B03G02424550	14467
chr4B	620556512	620560495	-	TraesARI4B03G02424700	17066
chr4B	620636601	620642799	+	TraesARI4B03G02424840	16715
chr4B	621218963	621219325	+	TraesARI4B03G02425070	2185
chr4B	621239387	621244440	+	TraesARI4B03G02425100	5154
chr4B	621245473	621248475	+	TraesARI4B03G02425110	8372
chr4B	622222748	622224614	-	TraesARI4B03G02425380	16088
chr4B	622365262	622377608	+	TraesARI4B03G02425510	13469
chr4B	622365262	622377608	+	TraesARI4B03G02425510	13469
chr4B	622470165	622472526	+	TraesARI4B03G02425520	16091
chr4B	622470165	622472526	+	TraesARI4B03G02425520	16091
chr4B	622470165	622472526	+	TraesARI4B03G02425520	16091
chr4B	622616890	622622394	-	TraesARI4B03G02425550	13178
chr4B	622718540	622726070	+	TraesARI4B03G02425570	5842
chr4B	622727436	622729725	-	TraesARI4B03G02425580	18322
chr4B	622946186	622948538	+	TraesARI4B03G02425610	10071
chr4B	622950076	622952054	-	TraesARI4B03G02425630	330
chr4B	622957783	622959058	-	TraesARI4B03G02425650	16671
chr4B	622990595	622991780	-	TraesARI4B03G02425670	16670
chr4B	622997434	622998743	-	TraesARI4B03G02425680	16661
chr4B	622997434	622998743	-	TraesARI4B03G02425680	16661
chr4B	623035336	623036500	+	TraesARI4B03G02425690	389
chr4B	623102379	623105223	-	TraesARI4B03G02425770	3829
chr4B	623393172	623397489	-	TraesARI4B03G02425930	5676
chr4B	624405747	624407843	-	TraesARI4B03G02426330	13243
chr4B	624507829	624510687	+	TraesARI4B03G02426410	7390
chr4B	624568627	624569543	-	TraesARI4B03G02426430	319
chr4B	624570489	624571434	-	TraesARI4B03G02426440	959
chr4B	626198815	626200876	-	TraesARI4B03G02427110	16320
chr4B	626208746	626209346	+	TraesARI4B03G02427120	3410
chr4B	626455506	626456090	+	TraesARI4B03G02427270	1715
chr4B	626456253	626459280	-	TraesARI4B03G02427280	4382
chr4B	627742526	627744350	+	TraesARI4B03G02427840	2997
chr4B	629240934	629244368	+	TraesARI4B03G02428290	14131
chr4B	630010046	630011561	+	TraesARI4B03G02428610	14488
chr4B	631232919	631237548	+	TraesARI4B03G02429070	11077
chr4B	631950166	631954217	+	TraesARI4B03G02429540	1292
chr4B	632868077	632872910	-	TraesARI4B03G02429840	10088
chr4B	632905328	632906145	-	TraesARI4B03G02429880	8877
chr4B	633132990	633138100	+	TraesARI4B03G02429900	8474
chr4B	633554302	633555706	+	TraesARI4B03G02430040	7995
chr4B	633554302	633555706	+	TraesARI4B03G02430040	7995
chr4B	633883509	633885300	+	TraesARI4B03G02430160	18269
chr4B	633883509	633885300	+	TraesARI4B03G02430160	18269
chr4B	634359101	634366569	+	TraesARI4B03G02430310	12793
chr4B	634359101	634366569	+	TraesARI4B03G02430310	12793
chr4B	634359101	634366569	+	TraesARI4B03G02430310	12793
chr4B	634541682	634546088	+	TraesARI4B03G02430350	12792
chr4B	634541682	634546088	+	TraesARI4B03G02430350	12792
chr4B	634833561	634843009	+	TraesARI4B03G02430400	4524
chr4B	634842921	634848847	-	TraesARI4B03G02430410	3727
chr4B	634971677	634972934	+	TraesARI4B03G02430480	1389
chr4B	634973597	634978126	-	TraesARI4B03G02430490	12941
chr4B	635287418	635291136	-	TraesARI4B03G02430570	13543
chr4B	635394565	635403475	+	TraesARI4B03G02430590	2264
chr4B	635508953	635515695	+	TraesARI4B03G02430670	9792
chr4B	636215002	636216201	+	TraesARI4B03G02431020	10651
chr4B	640312259	640319198	-	TraesARI4B03G02432520	18099
chr4B	640546686	640548058	+	TraesARI4B03G02432640	17874
chr4B	640548777	640553288	-	TraesARI4B03G02432650	6387
chr4B	640647161	640649871	-	TraesARI4B03G02432730	15114
chr4B	640666843	640670220	-	TraesARI4B03G02432760	15540
chr4B	640906553	640908297	-	TraesARI4B03G02432800	9984
chr4B	641039416	641041112	+	TraesARI4B03G02432840	3238
chr4B	641490815	641492055	-	TraesARI4B03G02433120	8623
chr4B	641895644	641898545	+	TraesARI4B03G02433230	17087
chr4B	641918920	641921938	-	TraesARI4B03G02433270	15031
chr4B	642028654	642034069	-	TraesARI4B03G02433320	15125
chr4B	642055363	642057702	-	TraesARI4B03G02433350	9195
chr4B	642648603	642652410	+	TraesARI4B03G02433610	8961
chr4B	642820607	642822782	-	TraesARI4B03G02433660	3760
chr4B	642828229	642830180	-	TraesARI4B03G02433680	16387
chr4B	643078384	643092358	+	TraesARI4B03G02433780	17437
chr4B	643600468	643603451	-	TraesARI4B03G02434080	1459
chr4B	643948676	643954122	-	TraesARI4B03G02434210	2559
chr4B	644181752	644183181	+	TraesARI4B03G02434260	18047
chr4B	644185996	644190125	+	TraesARI4B03G02434270	18057
chr4B	644959676	644964932	-	TraesARI4B03G02434730	3515
chr4B	647212019	647216108	-	TraesARI4B03G02435980	14103
chr4B	647212019	647216108	-	TraesARI4B03G02435980	14103
chr4B	649006803	649009749	+	TraesARI4B03G02436600	12453
chr4B	649101383	649102407	+	TraesARI4B03G02436730	3371
chr4D	1632002	1634573	-	TraesARI4D03G02452290	9688
chr4D	1636372	1639821	+	TraesARI4D03G02452300	5566
chr4D	1666671	1671252	+	TraesARI4D03G02452340	10227
chr4D	1673403	1677875	+	TraesARI4D03G02452350	11416
chr4D	1679183	1682996	+	TraesARI4D03G02452360	8154
chr4D	1694880	1699151	+	TraesARI4D03G02452370	8665
chr4D	1745735	1748986	-	TraesARI4D03G02452440	11911
chr4D	1794709	1795398	+	TraesARI4D03G02452520	4182
chr4D	1797706	1800845	-	TraesARI4D03G02452530	442
chr4D	1802285	1804753	-	TraesARI4D03G02452540	487
chr4D	1838921	1839912	-	TraesARI4D03G02452580	17996
chr4D	1859526	1862735	-	TraesARI4D03G02452620	6213
chr4D	2284396	2286333	+	TraesARI4D03G02452740	6025
chr4D	2307460	2308385	-	TraesARI4D03G02452760	17537
chr4D	2383996	2384957	-	TraesARI4D03G02452810	1939
chr4D	2415558	2419135	-	TraesARI4D03G02452830	17081
chr4D	2434429	2440642	+	TraesARI4D03G02452860	13045
chr4D	2562252	2567020	-	TraesARI4D03G02452900	10645
chr4D	2570633	2575431	+	TraesARI4D03G02452910	17038
chr4D	2574765	2578368	-	TraesARI4D03G02452920	12721
chr4D	3846881	3848809	-	TraesARI4D03G02453320	5790
chr4D	3871557	3872636	-	TraesARI4D03G02453350	14745
chr4D	3879148	3882984	-	TraesARI4D03G02453370	7989
chr4D	4125412	4127096	-	TraesARI4D03G02453590	3172
chr4D	4125412	4127096	-	TraesARI4D03G02453590	3172
chr4D	4245982	4249292	-	TraesARI4D03G02453700	13424
chr4D	4245982	4249292	-	TraesARI4D03G02453700	13424
chr4D	4249743	4254234	-	TraesARI4D03G02453710	8226
chr4D	4379814	4383619	+	TraesARI4D03G02453830	8006
chr4D	4610501	4615119	+	TraesARI4D03G02453970	15873
chr4D	4635694	4641310	+	TraesARI4D03G02453980	6635
chr4D	4853955	4858947	-	TraesARI4D03G02454120	8430
chr4D	4858948	4862861	-	TraesARI4D03G02454130	13004
chr4D	4858948	4862861	-	TraesARI4D03G02454130	13004
chr4D	4971831	4979088	+	TraesARI4D03G02454170	152
chr4D	4971831	4979088	+	TraesARI4D03G02454170	152
chr4D	6080461	6085335	-	TraesARI4D03G02454780	11294
chr4D	6157401	6159075	-	TraesARI4D03G02454850	951
chr4D	6182664	6185741	-	TraesARI4D03G02454910	6721
chr4D	6187643	6192651	+	TraesARI4D03G02454920	9289
chr4D	6279480	6280473	+	TraesARI4D03G02454980	1980
chr4D	6308121	6310250	+	TraesARI4D03G02455010	945
chr4D	6415014	6416341	+	TraesARI4D03G02455040	9844
chr4D	6529412	6535327	+	TraesARI4D03G02455100	11840
chr4D	6539438	6540902	-	TraesARI4D03G02455120	7284
chr4D	6541574	6544487	-	TraesARI4D03G02455130	4562
chr4D	6778980	6781346	+	TraesARI4D03G02455310	12849
chr4D	6787261	6789141	-	TraesARI4D03G02455320	13737
chr4D	6915009	6918037	+	TraesARI4D03G02455370	15570
chr4D	7006863	7011495	+	TraesARI4D03G02455440	11949
chr4D	7006863	7011495	+	TraesARI4D03G02455440	11949
chr4D	7006863	7011495	+	TraesARI4D03G02455440	11949
chr4D	7063353	7063954	+	TraesARI4D03G02455460	3499
chr4D	7074829	7080328	-	TraesARI4D03G02455490	4335
chr4D	7083887	7087500	+	TraesARI4D03G02455500	10344
chr4D	7381813	7385448	+	TraesARI4D03G02455740	15641
chr4D	7453450	7455923	+	TraesARI4D03G02455830	1406
chr4D	7589003	7594600	+	TraesARI4D03G02455930	16404
chr4D	7863733	7868537	-	TraesARI4D03G02456120	2817
chr4D	7909905	7912822	-	TraesARI4D03G02456160	7467
chr4D	8032943	8033697	+	TraesARI4D03G02456200	12665
chr4D	8036853	8040299	+	TraesARI4D03G02456210	2598
chr4D	8088246	8094123	+	TraesARI4D03G02456220	10849
chr4D	8094445	8098894	-	TraesARI4D03G02456230	3932
chr4D	8313629	8314976	-	TraesARI4D03G02456430	12538
chr4D	8350944	8352396	+	TraesARI4D03G02456470	17857
chr4D	8350944	8352396	+	TraesARI4D03G02456470	17857
chr4D	8636998	8637915	-	TraesARI4D03G02456650	16491
chr4D	8647085	8647878	-	TraesARI4D03G02456660	5372
chr4D	8696794	8699938	+	TraesARI4D03G02456670	10703
chr4D	8840009	8850011	+	TraesARI4D03G02456710	12229
chr4D	9100345	9111156	-	TraesARI4D03G02456810	12122
chr4D	9118146	9123586	+	TraesARI4D03G02456820	13783
chr4D	9335215	9336676	-	TraesARI4D03G02456950	3568
chr4D	9374442	9375155	-	TraesARI4D03G02456970	176
chr4D	9384193	9384971	-	TraesARI4D03G02456980	822
chr4D	9442072	9442644	-	TraesARI4D03G02457100	5562
chr4D	9611220	9613831	+	TraesARI4D03G02457170	13310
chr4D	9634736	9635971	+	TraesARI4D03G02457180	14804
chr4D	9640227	9647330	+	TraesARI4D03G02457190	9704
chr4D	9676064	9681043	+	TraesARI4D03G02457250	16685
chr4D	9682973	9692692	+	TraesARI4D03G02457260	16679
chr4D	9863982	9866355	-	TraesARI4D03G02457420	783
chr4D	9916187	9921914	-	TraesARI4D03G02457450	15126
chr4D	9982661	9986908	+	TraesARI4D03G02457480	14514
chr4D	9988918	10007419	+	TraesARI4D03G02457490	9277
chr4D	10781476	10784449	+	TraesARI4D03G02457750	14695
chr4D	10785916	10790027	+	TraesARI4D03G02457760	5696
chr4D	10803672	10808190	-	TraesARI4D03G02457790	8992
chr4D	10919002	10921017	-	TraesARI4D03G02457840	14256
chr4D	11452293	11455847	+	TraesARI4D03G02458090	18278
chr4D	11455926	11466309	-	TraesARI4D03G02458100	3762
chr4D	11909978	11915490	+	TraesARI4D03G02458330	4898
chr4D	12112293	12124323	+	TraesARI4D03G02458430	7338
chr4D	12463680	12467435	+	TraesARI4D03G02458590	14535
chr4D	12467815	12471555	-	TraesARI4D03G02458600	3636
chr4D	12567316	12572230	+	TraesARI4D03G02458640	11751
chr4D	12952666	12956146	+	TraesARI4D03G02458920	16888
chr4D	13061058	13066814	-	TraesARI4D03G02459060	4507
chr4D	13139898	13142322	-	TraesARI4D03G02459140	9993
chr4D	13196969	13200582	-	TraesARI4D03G02459200	10495
chr4D	13238083	13242561	-	TraesARI4D03G02459240	1817
chr4D	13251615	13253061	+	TraesARI4D03G02459260	144
chr4D	13307125	13314397	-	TraesARI4D03G02459330	8252
chr4D	13575286	13580478	+	TraesARI4D03G02459400	8514
chr4D	13591861	13595063	-	TraesARI4D03G02459410	15302
chr4D	13739011	13743862	-	TraesARI4D03G02459510	8662
chr4D	13758207	13763490	-	TraesARI4D03G02459520	14635
chr4D	13794123	13794980	-	TraesARI4D03G02459560	8110
chr4D	15143914	15147180	-	TraesARI4D03G02459930	4319
chr4D	15394126	15395026	+	TraesARI4D03G02460080	13697
chr4D	15540707	15543469	-	TraesARI4D03G02460250	4872
chr4D	15919436	15923478	+	TraesARI4D03G02460420	11945
chr4D	15923929	15926792	-	TraesARI4D03G02460430	6318
chr4D	15927212	15937661	-	TraesARI4D03G02460440	15085
chr4D	15939283	15942711	+	TraesARI4D03G02460450	4560
chr4D	16019526	16021475	-	TraesARI4D03G02460500	16113
chr4D	16089295	16095630	-	TraesARI4D03G02460530	6179
chr4D	16122886	16129176	+	TraesARI4D03G02460540	7835
chr4D	16164478	16169910	+	TraesARI4D03G02460560	14702
chr4D	16164478	16169910	+	TraesARI4D03G02460560	14702
chr4D	16280396	16283749	+	TraesARI4D03G02460630	9013
chr4D	16286071	16289896	-	TraesARI4D03G02460650	7354
chr4D	16286071	16289896	-	TraesARI4D03G02460650	7354
chr4D	16286071	16289896	-	TraesARI4D03G02460650	7354
chr4D	16338363	16342135	-	TraesARI4D03G02460680	6238
chr4D	16351208	16356826	+	TraesARI4D03G02460690	3854
chr4D	16357803	16360164	+	TraesARI4D03G02460700	9263
chr4D	16425784	16427961	-	TraesARI4D03G02460770	10196
chr4D	16496141	16498429	-	TraesARI4D03G02460860	5819
chr4D	16533528	16536792	-	TraesARI4D03G02460890	2344
chr4D	16576380	16578994	-	TraesARI4D03G02460900	3895
chr4D	16585755	16588395	-	TraesARI4D03G02460910	14187
chr4D	16589906	16591241	+	TraesARI4D03G02460920	11234
chr4D	16618010	16628678	-	TraesARI4D03G02460930	9733
chr4D	16709862	16711111	+	TraesARI4D03G02461010	4549
chr4D	16713776	16716533	+	TraesARI4D03G02461020	6970
chr4D	16717486	16720800	+	TraesARI4D03G02461030	6971
chr4D	16797464	16802286	-	TraesARI4D03G02461070	13460
chr4D	16811208	16817644	+	TraesARI4D03G02461110	13748
chr4D	16920487	16926355	-	TraesARI4D03G02461290	7315
chr4D	17002354	17004468	-	TraesARI4D03G02461360	17793
chr4D	17089436	17095646	+	TraesARI4D03G02461390	3168
chr4D	17097194	17100711	+	TraesARI4D03G02461400	12966
chr4D	17097194	17100711	+	TraesARI4D03G02461400	12966
chr4D	17140852	17144735	-	TraesARI4D03G02461440	17987
chr4D	17205531	17209768	-	TraesARI4D03G02461490	1325
chr4D	17210851	17217345	-	TraesARI4D03G02461500	9915
chr4D	17351836	17353667	+	TraesARI4D03G02461590	8298
chr4D	17351836	17353667	+	TraesARI4D03G02461590	8298
chr4D	17360934	17367475	-	TraesARI4D03G02461610	6303
chr4D	17367668	17373994	+	TraesARI4D03G02461620	5866
chr4D	17468672	17477730	+	TraesARI4D03G02461640	14869
chr4D	17798967	17802975	-	TraesARI4D03G02461740	14705
chr4D	18299409	18301364	-	TraesARI4D03G02461810	1566
chr4D	18993916	18995233	+	TraesARI4D03G02461930	1946
chr4D	19217135	19225992	-	TraesARI4D03G02461990	9669
chr4D	19251299	19254647	+	TraesARI4D03G02462000	1026
chr4D	19308277	19310791	+	TraesARI4D03G02462020	8159
chr4D	19702954	19713400	-	TraesARI4D03G02462170	9630
chr4D	19797767	19799026	+	TraesARI4D03G02462200	11221
chr4D	19900793	19906732	+	TraesARI4D03G02462260	6264
chr4D	19905442	19906725	-	TraesARI4D03G02462270	634
chr4D	19911867	19917005	-	TraesARI4D03G02462290	11215
chr4D	19946291	19951223	-	TraesARI4D03G02462340	6424
chr4D	19967589	19969065	-	TraesARI4D03G02462400	1811
chr4D	20052491	20057887	+	TraesARI4D03G02462440	1044
chr4D	20058058	20059490	-	TraesARI4D03G02462450	10111
chr4D	20146776	20148793	-	TraesARI4D03G02462480	10112
chr4D	20181626	20183515	-	TraesARI4D03G02462500	10110
chr4D	20190717	20191512	-	TraesARI4D03G02462520	17511
chr4D	20193296	20194295	-	TraesARI4D03G02462530	17513
chr4D	20933518	20936278	+	TraesARI4D03G02463260	4686
chr4D	21036626	21037174	-	TraesARI4D03G02463350	81
chr4D	21040012	21041873	-	TraesARI4D03G02463360	2727
chr4D	21065276	21067548	-	TraesARI4D03G02463390	10001
chr4D	21065276	21067548	-	TraesARI4D03G02463390	10001
chr4D	21643897	21655192	+	TraesARI4D03G02463570	6974
chr4D	21655803	21657337	-	TraesARI4D03G02463580	3468
chr4D	22012490	22013809	+	TraesARI4D03G02463670	443
chr4D	22019471	22024798	+	TraesARI4D03G02463680	10588
chr4D	22189511	22195631	+	TraesARI4D03G02463750	17398
chr4D	22251777	22274205	+	TraesARI4D03G02463800	7518
chr4D	22378680	22386863	-	TraesARI4D03G02463870	5232
chr4D	22389837	22393022	-	TraesARI4D03G02463880	15474
chr4D	22389837	22393022	-	TraesARI4D03G02463880	15474
chr4D	22389837	22393022	-	TraesARI4D03G02463880	15474
chr4D	22526561	22528790	+	TraesARI4D03G02463920	4112
chr4D	22531155	22534991	+	TraesARI4D03G02463930	1083
chr4D	22537613	22541764	+	TraesARI4D03G02463950	12717
chr4D	22537613	22541764	+	TraesARI4D03G02463950	12717
chr4D	22741479	22744838	-	TraesARI4D03G02464030	3191
chr4D	23090216	23095946	+	TraesARI4D03G02464120	9516
chr4D	23438966	23446085	+	TraesARI4D03G02464170	8590
chr4D	23446985	23450074	-	TraesARI4D03G02464180	13505
chr4D	23814899	23821801	+	TraesARI4D03G02464310	5795
chr4D	23916931	23917645	-	TraesARI4D03G02464360	2273
chr4D	23917873	23923869	-	TraesARI4D03G02464370	5726
chr4D	25689037	25690225	-	TraesARI4D03G02464840	14736
chr4D	25865317	25869461	-	TraesARI4D03G02464930	13345
chr4D	26067103	26070558	-	TraesARI4D03G02465190	6055
chr4D	26679783	26681433	-	TraesARI4D03G02465320	1268
chr4D	26711678	26718199	+	TraesARI4D03G02465340	13465
chr4D	26976422	26978864	+	TraesARI4D03G02465400	9491
chr4D	27133417	27135883	+	TraesARI4D03G02465440	15546
chr4D	27399465	27404419	-	TraesARI4D03G02465520	4717
chr4D	27408577	27409916	-	TraesARI4D03G02465530	2162
chr4D	27589727	27590455	+	TraesARI4D03G02465590	2421
chr4D	27613927	27618645	-	TraesARI4D03G02465610	14912
chr4D	27629128	27638185	-	TraesARI4D03G02465620	7513
chr4D	27868130	27872998	+	TraesARI4D03G02465690	12576
chr4D	28031428	28034704	+	TraesARI4D03G02465760	12182
chr4D	29340904	29342812	+	TraesARI4D03G02466270	17927
chr4D	29431832	29454677	+	TraesARI4D03G02466280	6719
chr4D	29479212	29481460	-	TraesARI4D03G02466320	864
chr4D	29626570	29630127	-	TraesARI4D03G02466380	1047
chr4D	29778405	29784067	+	TraesARI4D03G02466460	7253
chr4D	30290056	30292820	+	TraesARI4D03G02466670	3104
chr4D	30455561	30458154	+	TraesARI4D03G02466710	4537
chr4D	30619403	30620636	+	TraesARI4D03G02466770	1507
chr4D	30662363	30665619	-	TraesARI4D03G02466820	2558
chr4D	30666458	30670501	-	TraesARI4D03G02466830	7142
chr4D	30724888	30728839	+	TraesARI4D03G02466840	4420
chr4D	30840211	30841642	-	TraesARI4D03G02466950	1402
chr4D	30847561	30857422	+	TraesARI4D03G02466970	11356
chr4D	30847561	30857422	+	TraesARI4D03G02466970	11356
chr4D	30860714	30863252	+	TraesARI4D03G02466980	14532
chr4D	30952856	30958636	+	TraesARI4D03G02467050	14533
chr4D	31401492	31406531	-	TraesARI4D03G02467260	7640
chr4D	31876705	31878856	+	TraesARI4D03G02467340	1008
chr4D	31876705	31878856	+	TraesARI4D03G02467340	1008
chr4D	31886904	31888721	-	TraesARI4D03G02467370	12727
chr4D	32094040	32096808	+	TraesARI4D03G02467430	10177
chr4D	32204528	32206973	+	TraesARI4D03G02467490	9638
chr4D	32204528	32206973	+	TraesARI4D03G02467490	9638
chr4D	32247942	32258758	+	TraesARI4D03G02467520	3095
