Chr	Start	End	Strand	Gene	TriadGrp
chr3D	518935306	518939110	+	TraesSTA3D03G01945910	10368
chr3D	518941526	518942933	+	TraesSTA3D03G01945920	6139
chr3D	518994126	518996015	-	TraesSTA3D03G01946000	13902
chr3D	519234953	519236436	-	TraesSTA3D03G01946060	11391
chr3D	520165922	520166848	-	TraesSTA3D03G01946260	1572
chr3D	520169845	520175618	+	TraesSTA3D03G01946280	13743
chr3D	520579311	520585948	+	TraesSTA3D03G01946460	13924
chr3D	520606759	520611350	-	TraesSTA3D03G01946500	16168
chr3D	520606759	520611350	-	TraesSTA3D03G01946500	16168
chr3D	520612337	520615175	-	TraesSTA3D03G01946510	1680
chr3D	520615357	520619078	+	TraesSTA3D03G01946520	2746
chr3D	520619992	520623713	+	TraesSTA3D03G01946530	5200
chr3D	520624929	520632489	-	TraesSTA3D03G01946540	2711
chr3D	522739878	522744323	-	TraesSTA3D03G01946920	12365
chr3D	522758425	522761881	-	TraesSTA3D03G01946960	12093
chr3D	523789462	523791835	-	TraesSTA3D03G01947400	15156
chr3D	523795387	523797435	-	TraesSTA3D03G01947410	11863
chr3D	523806306	523812131	+	TraesSTA3D03G01947420	12548
chr3D	524120489	524124931	+	TraesSTA3D03G01947570	2562
chr3D	524189858	524193041	-	TraesSTA3D03G01947600	18011
chr3D	524721095	524723942	+	TraesSTA3D03G01947710	13026
chr3D	524725098	524731929	-	TraesSTA3D03G01947720	7093
chr3D	524848636	524849046	+	TraesSTA3D03G01947750	873
chr3D	524976411	524976903	+	TraesSTA3D03G01947780	935
chr3D	525137147	525141348	+	TraesSTA3D03G01947850	5581
chr3D	525140811	525144641	-	TraesSTA3D03G01947860	14946
chr3D	525170355	525173586	-	TraesSTA3D03G01947870	1899
chr3D	526357460	526362513	+	TraesSTA3D03G01948250	15655
chr3D	526362867	526365392	+	TraesSTA3D03G01948260	5630
chr3D	526365481	526368466	-	TraesSTA3D03G01948270	3474
chr3D	526748307	526753668	+	TraesSTA3D03G01948390	12744
chr3D	526753986	526756589	+	TraesSTA3D03G01948400	7332
chr3D	526758555	526762635	-	TraesSTA3D03G01948410	13600
chr3D	527134736	527137718	+	TraesSTA3D03G01948490	11559
chr3D	527134736	527137718	+	TraesSTA3D03G01948490	11559
chr3D	527140274	527141045	-	TraesSTA3D03G01948510	17584
chr3D	527405636	527411861	+	TraesSTA3D03G01948670	512
chr3D	527488876	527494428	+	TraesSTA3D03G01948710	3524
chr3D	527501068	527503413	+	TraesSTA3D03G01948730	9603
chr3D	527744214	527748256	+	TraesSTA3D03G01948800	11341
chr3D	527744214	527748256	+	TraesSTA3D03G01948800	11341
chr3D	527750296	527751674	+	TraesSTA3D03G01948810	9333
chr3D	528166204	528167975	-	TraesSTA3D03G01948920	584
chr3D	528168477	528171353	-	TraesSTA3D03G01948930	5344
chr3D	528249998	528261948	+	TraesSTA3D03G01949040	10940
chr3D	528267876	528270039	+	TraesSTA3D03G01949050	17372
chr3D	528449796	528455265	+	TraesSTA3D03G01949080	15184
chr3D	528456392	528459918	-	TraesSTA3D03G01949090	13934
chr3D	528689523	528698819	-	TraesSTA3D03G01949190	9447
chr3D	528874467	528877202	+	TraesSTA3D03G01949300	17441
chr3D	528877198	528879295	-	TraesSTA3D03G01949310	7273
chr3D	529369887	529371072	+	TraesSTA3D03G01949540	3911
chr3D	529370980	529371875	-	TraesSTA3D03G01949550	1982
chr3D	529452926	529457143	+	TraesSTA3D03G01949610	2388
chr3D	529486906	529491093	+	TraesSTA3D03G01949650	11084
chr3D	529495764	529497421	-	TraesSTA3D03G01949660	14861
chr3D	529760290	529763925	+	TraesSTA3D03G01949680	3336
chr3D	529765409	529770844	-	TraesSTA3D03G01949690	2198
chr3D	529772318	529775370	-	TraesSTA3D03G01949700	16420
chr3D	529968783	529972841	-	TraesSTA3D03G01949810	8428
chr3D	529974420	529975877	+	TraesSTA3D03G01949820	15227
chr3D	530639991	530645549	-	TraesSTA3D03G01950070	13569
chr3D	531079016	531080790	+	TraesSTA3D03G01950230	1707
chr3D	531079016	531080790	+	TraesSTA3D03G01950230	1707
chr3D	531079016	531080790	+	TraesSTA3D03G01950230	1707
chr3D	531227594	531230597	+	TraesSTA3D03G01950250	4277
chr3D	532178915	532181884	+	TraesSTA3D03G01950690	13872
chr3D	532683982	532685355	-	TraesSTA3D03G01950960	15238
chr3D	533210450	533215596	+	TraesSTA3D03G01951410	2754
chr3D	533313870	533317821	+	TraesSTA3D03G01951450	13313
chr3D	533321376	533322810	+	TraesSTA3D03G01951460	16601
chr3D	533435342	533438439	+	TraesSTA3D03G01951530	12476
chr3D	533803089	533807328	+	TraesSTA3D03G01951590	4917
chr3D	535420812	535423394	-	TraesSTA3D03G01951890	7722
chr3D	535424597	535429005	-	TraesSTA3D03G01951910	15101
chr3D	535642097	535648327	+	TraesSTA3D03G01952010	4960
chr3D	535648716	535655197	+	TraesSTA3D03G01952020	642
chr3D	535657856	535660146	+	TraesSTA3D03G01952030	583
chr3D	535660487	535664395	-	TraesSTA3D03G01952040	15360
chr3D	536128497	536130155	-	TraesSTA3D03G01952440	1089
chr3D	536197506	536201423	+	TraesSTA3D03G01952460	5531
chr3D	536327273	536327835	+	TraesSTA3D03G01952650	10297
chr3D	536798683	536803238	+	TraesSTA3D03G01952800	12886
chr3D	536803207	536805255	-	TraesSTA3D03G01952810	2310
chr3D	537199523	537209566	+	TraesSTA3D03G01952880	6997
chr3D	537260426	537264880	+	TraesSTA3D03G01952910	12993
chr3D	537267062	537267585	-	TraesSTA3D03G01952930	1960
chr3D	537371236	537376661	-	TraesSTA3D03G01952980	4643
chr3D	537833636	537837207	+	TraesSTA3D03G01953090	14119
chr3D	537970924	537975265	-	TraesSTA3D03G01953130	4227
chr3D	538035968	538039184	-	TraesSTA3D03G01953150	10056
chr3D	538151114	538158105	+	TraesSTA3D03G01953210	5190
chr3D	538158210	538164332	-	TraesSTA3D03G01953220	5715
chr3D	538177606	538179247	-	TraesSTA3D03G01953260	15606
chr3D	538342727	538343805	-	TraesSTA3D03G01953320	17881
chr3D	538595470	538596768	-	TraesSTA3D03G01953410	6068
chr3D	538882379	538889030	+	TraesSTA3D03G01953490	6183
chr3D	539548506	539549107	+	TraesSTA3D03G01953730	4186
chr3D	539557274	539557955	+	TraesSTA3D03G01953750	4187
chr3D	539568114	539569637	+	TraesSTA3D03G01953770	6895
chr3D	539570802	539574472	-	TraesSTA3D03G01953780	4349
chr3D	539972226	539974898	+	TraesSTA3D03G01953950	16623
chr3D	539974954	539977985	-	TraesSTA3D03G01953960	13293
chr3D	540549296	540550564	+	TraesSTA3D03G01954220	100
chr3D	541031094	541037424	+	TraesSTA3D03G01954310	4577
chr3D	541039648	541047150	+	TraesSTA3D03G01954320	5761
chr3D	541378263	541381119	+	TraesSTA3D03G01954460	16219
chr3D	541905046	541908565	+	TraesSTA3D03G01954570	6610
chr3D	541916530	541917865	-	TraesSTA3D03G01954600	14879
chr3D	542196487	542216914	-	TraesSTA3D03G01954680	9138
chr3D	543464754	543467958	+	TraesSTA3D03G01954960	2075
chr3D	543471437	543472085	-	TraesSTA3D03G01954970	7563
chr3D	543473218	543478194	-	TraesSTA3D03G01954980	11445
chr3D	544121311	544122335	-	TraesSTA3D03G01955200	7864
chr3D	544135261	544138744	-	TraesSTA3D03G01955240	12171
chr3D	544288301	544289804	-	TraesSTA3D03G01955310	10386
chr3D	544565111	544566927	-	TraesSTA3D03G01955440	14718
chr3D	544610464	544612292	+	TraesSTA3D03G01955480	7800
chr3D	544613339	544616567	-	TraesSTA3D03G01955490	11141
chr3D	544679321	544680236	-	TraesSTA3D03G01955560	1915
chr3D	544779199	544779951	-	TraesSTA3D03G01955580	3558
chr3D	545128201	545134195	-	TraesSTA3D03G01955640	12583
chr3D	545214249	545218132	+	TraesSTA3D03G01955690	2335
chr3D	545214249	545218132	+	TraesSTA3D03G01955690	2335
chr3D	546110707	546113115	+	TraesSTA3D03G01955910	11856
chr3D	546117913	546120466	+	TraesSTA3D03G01955930	11855
chr3D	546165066	546168151	+	TraesSTA3D03G01955960	9399
chr3D	546323773	546328502	-	TraesSTA3D03G01956010	15607
chr3D	547856018	547857931	+	TraesSTA3D03G01956450	18023
chr3D	547856018	547857931	+	TraesSTA3D03G01956450	18023
chr3D	547859208	547862299	-	TraesSTA3D03G01956460	8184
chr3D	548125926	548127655	-	TraesSTA3D03G01956670	17755
chr3D	548228661	548231300	+	TraesSTA3D03G01956710	3665
chr3D	548232224	548234732	-	TraesSTA3D03G01956720	6341
chr3D	548232224	548234732	-	TraesSTA3D03G01956720	6341
chr3D	548443706	548447239	-	TraesSTA3D03G01956830	4307
chr3D	548449436	548457075	-	TraesSTA3D03G01956840	11378
chr3D	548483746	548485871	+	TraesSTA3D03G01956870	17753
chr3D	548620076	548621438	+	TraesSTA3D03G01956900	17756
chr3D	548786092	548791159	+	TraesSTA3D03G01957080	14457
chr3D	548888094	548897676	+	TraesSTA3D03G01957130	6617
chr3D	548901026	548904413	+	TraesSTA3D03G01957140	6936
chr3D	549585527	549590291	+	TraesSTA3D03G01957490	15548
chr3D	549590942	549592705	-	TraesSTA3D03G01957500	9415
chr3D	549593105	549597359	+	TraesSTA3D03G01957510	7655
chr3D	550010157	550012069	-	TraesSTA3D03G01957710	8537
chr3D	550361262	550364630	-	TraesSTA3D03G01957860	727
chr3D	550365601	550370808	-	TraesSTA3D03G01957870	1105
chr3D	550392182	550393735	-	TraesSTA3D03G01957890	928
chr3D	550968548	550969075	-	TraesSTA3D03G01958070	8004
chr3D	551576439	551580476	+	TraesSTA3D03G01958310	2852
chr3D	552359518	552366067	-	TraesSTA3D03G01958620	4164
chr3D	552540774	552544945	-	TraesSTA3D03G01958650	14170
chr3D	552540774	552544945	-	TraesSTA3D03G01958650	14170
chr3D	552607150	552608452	-	TraesSTA3D03G01958720	12053
chr3D	552612580	552613365	-	TraesSTA3D03G01958730	15772
chr3D	552612580	552613365	-	TraesSTA3D03G01958730	15772
chr3D	553600845	553633779	-	TraesSTA3D03G01959060	17455
chr3D	555254886	555257193	+	TraesSTA3D03G01959470	4550
chr3D	555421746	555425907	-	TraesSTA3D03G01959580	9691
chr3D	555437726	555440744	+	TraesSTA3D03G01959590	3085
chr3D	555930271	555937235	-	TraesSTA3D03G01959680	3622
chr3D	556193663	556196139	-	TraesSTA3D03G01959760	5539
chr3D	556303205	556309617	+	TraesSTA3D03G01959870	2663
chr3D	556767923	556768993	-	TraesSTA3D03G01960080	17273
chr3D	556774206	556775215	-	TraesSTA3D03G01960090	17274
chr3D	556840641	556844431	+	TraesSTA3D03G01960140	778
chr3D	556868035	556868739	+	TraesSTA3D03G01960170	17270
chr3D	556873266	556875646	+	TraesSTA3D03G01960180	5900
chr3D	557610378	557613767	-	TraesSTA3D03G01960520	11889
chr3D	557610378	557613767	-	TraesSTA3D03G01960520	11889
chr3D	557620816	557622522	+	TraesSTA3D03G01960540	8987
chr3D	557785320	557786483	+	TraesSTA3D03G01960650	17352
chr3D	558355908	558358252	+	TraesSTA3D03G01960810	11459
chr3D	558362462	558367261	-	TraesSTA3D03G01960830	15497
chr3D	558368372	558370546	+	TraesSTA3D03G01960840	13676
chr3D	558418170	558422815	-	TraesSTA3D03G01960870	3958
chr3D	558644760	558648045	-	TraesSTA3D03G01960900	17928
chr3D	558694008	558697042	+	TraesSTA3D03G01960950	6963
chr3D	558697482	558700605	-	TraesSTA3D03G01960960	4992
chr3D	558703887	558707085	-	TraesSTA3D03G01960980	15049
chr3D	558763176	558765407	-	TraesSTA3D03G01961040	14576
chr3D	558773143	558775677	-	TraesSTA3D03G01961050	15050
chr3D	558780723	558782393	-	TraesSTA3D03G01961070	6905
chr3D	558780723	558782393	-	TraesSTA3D03G01961070	6905
chr3D	558918416	558920258	+	TraesSTA3D03G01961210	816
chr3D	558922443	558924334	-	TraesSTA3D03G01961220	31
chr3D	558924652	558927558	-	TraesSTA3D03G01961230	15048
chr3D	559117629	559122796	+	TraesSTA3D03G01961380	14292
chr3D	559144127	559154559	+	TraesSTA3D03G01961390	7659
chr3D	559155146	559156480	+	TraesSTA3D03G01961410	11682
chr3D	559256809	559261037	-	TraesSTA3D03G01961470	2695
chr3D	559266643	559269557	-	TraesSTA3D03G01961480	1894
chr3D	559445337	559448307	+	TraesSTA3D03G01961520	3086
chr3D	559744945	559749798	+	TraesSTA3D03G01961620	12316
chr3D	559752218	559756727	-	TraesSTA3D03G01961650	11467
chr3D	559873685	559876904	-	TraesSTA3D03G01961680	12575
chr3D	559881215	559889397	-	TraesSTA3D03G01961700	11382
chr3D	559881215	559889397	-	TraesSTA3D03G01961700	11382
chr3D	559900620	559900942	+	TraesSTA3D03G01961720	11495
chr3D	560364048	560368763	+	TraesSTA3D03G01961890	2650
chr3D	560453253	560460165	-	TraesSTA3D03G01961970	2053
chr3D	560466942	560470747	-	TraesSTA3D03G01961980	9955
chr3D	560466942	560470747	-	TraesSTA3D03G01961980	9955
chr3D	560699119	560703403	+	TraesSTA3D03G01962010	11490
chr3D	560703446	560705043	+	TraesSTA3D03G01962020	2190
chr3D	560705325	560707191	-	TraesSTA3D03G01962030	2920
chr3D	561038140	561041033	+	TraesSTA3D03G01962210	11060
chr3D	561138939	561140125	-	TraesSTA3D03G01962280	4863
chr3D	561159103	561160699	+	TraesSTA3D03G01962340	17822
chr3D	561277703	561281887	+	TraesSTA3D03G01962430	14168
chr3D	561427802	561429548	+	TraesSTA3D03G01962450	4864
chr3D	561461469	561462135	-	TraesSTA3D03G01962480	8306
chr3D	561533755	561535095	-	TraesSTA3D03G01962510	17813
chr3D	561832679	561836243	-	TraesSTA3D03G01962640	15401
chr3D	561951757	561957534	+	TraesSTA3D03G01962700	11730
chr3D	561968084	561973123	-	TraesSTA3D03G01962720	11106
chr3D	561976492	561980035	-	TraesSTA3D03G01962730	9436
chr3D	562029106	562029951	+	TraesSTA3D03G01962780	1526
chr3D	562088280	562093382	+	TraesSTA3D03G01962830	16450
chr3D	562703737	562704885	-	TraesSTA3D03G01963020	2308
chr3D	562715904	562716915	-	TraesSTA3D03G01963050	282
chr3D	562715904	562716915	-	TraesSTA3D03G01963050	282
chr3D	562729660	562730624	+	TraesSTA3D03G01963060	341
chr3D	562917446	562918871	+	TraesSTA3D03G01963180	16735
chr3D	563106667	563114074	+	TraesSTA3D03G01963310	17980
chr3D	563141519	563145306	+	TraesSTA3D03G01963350	17984
chr3D	563141519	563145306	+	TraesSTA3D03G01963350	17984
chr3D	563672208	563673277	+	TraesSTA3D03G01963540	16349
chr3D	563736513	563739888	+	TraesSTA3D03G01963600	16038
chr3D	563736513	563739888	+	TraesSTA3D03G01963600	16038
chr3D	563855817	563859070	-	TraesSTA3D03G01963670	16039
chr3D	563855817	563859070	-	TraesSTA3D03G01963670	16039
chr3D	564450056	564451603	-	TraesSTA3D03G01963860	1670
chr3D	564452240	564455766	-	TraesSTA3D03G01963870	5859
chr3D	564457576	564461136	-	TraesSTA3D03G01963880	11928
chr3D	564463714	564468718	-	TraesSTA3D03G01963900	12317
chr3D	564712634	564717987	-	TraesSTA3D03G01963960	3835
chr3D	564881313	564882196	-	TraesSTA3D03G01964080	13564
chr3D	565307726	565308965	+	TraesSTA3D03G01964410	11128
chr3D	565401819	565404607	+	TraesSTA3D03G01964420	13332
chr3D	565446854	565451346	+	TraesSTA3D03G01964450	5848
chr3D	565453066	565457729	+	TraesSTA3D03G01964460	9071
chr3D	565722287	565728138	+	TraesSTA3D03G01964530	7496
chr3D	565753116	565753553	+	TraesSTA3D03G01964570	6793
chr3D	566763166	566765587	+	TraesSTA3D03G01965150	9730
chr3D	566925342	566926516	-	TraesSTA3D03G01965290	16667
chr3D	566933167	566934626	-	TraesSTA3D03G01965300	16668
chr3D	567782575	567785268	-	TraesSTA3D03G01965700	16301
chr3D	568078714	568085929	+	TraesSTA3D03G01965910	7055
chr3D	568143696	568144961	+	TraesSTA3D03G01965920	17458
chr3D	568412947	568413495	-	TraesSTA3D03G01966010	4091
chr3D	568412947	568413495	-	TraesSTA3D03G01966010	4091
chr3D	568636436	568639150	+	TraesSTA3D03G01966050	5322
chr3D	568640373	568641395	-	TraesSTA3D03G01966070	13986
chr3D	568753062	568767661	-	TraesSTA3D03G01966220	9662
chr3D	568776062	568781809	+	TraesSTA3D03G01966230	6338
chr3D	569753774	569755175	+	TraesSTA3D03G01966650	13985
chr3D	569763772	569767173	+	TraesSTA3D03G01966670	15366
chr3D	569763772	569767173	+	TraesSTA3D03G01966670	15366
chr3D	569837827	569840889	+	TraesSTA3D03G01966730	15367
chr3D	570633347	570638593	+	TraesSTA3D03G01966980	3572
chr3D	570739906	570741125	+	TraesSTA3D03G01967040	4159
chr3D	570801690	570803322	-	TraesSTA3D03G01967080	2871
chr3D	570861082	570863476	+	TraesSTA3D03G01967110	12382
chr3D	571015196	571017445	+	TraesSTA3D03G01967120	12385
chr3D	571147533	571154537	+	TraesSTA3D03G01967140	16456
chr3D	571154043	571160419	-	TraesSTA3D03G01967150	5879
chr3D	571154043	571160419	-	TraesSTA3D03G01967150	5879
chr3D	571195950	571197605	+	TraesSTA3D03G01967230	17705
chr3D	571195950	571197605	+	TraesSTA3D03G01967230	17705
chr3D	571260758	571264153	-	TraesSTA3D03G01967320	12677
chr3D	572007206	572008055	-	TraesSTA3D03G01967680	17259
chr3D	572092769	572095910	-	TraesSTA3D03G01967710	15943
chr3D	572092769	572095910	-	TraesSTA3D03G01967710	15943
chr3D	572174708	572180161	+	TraesSTA3D03G01967820	9839
chr3D	572850895	572853377	-	TraesSTA3D03G01968330	18033
chr3D	572850895	572853377	-	TraesSTA3D03G01968330	18033
chr3D	573011255	573013555	-	TraesSTA3D03G01968490	8713
chr3D	573167994	573171129	-	TraesSTA3D03G01968600	8080
chr3D	573515535	573518863	-	TraesSTA3D03G01968780	12514
chr3D	573770043	573777835	-	TraesSTA3D03G01968840	12513
chr3D	573794660	573795175	-	TraesSTA3D03G01968850	17429
chr3D	573794660	573795175	-	TraesSTA3D03G01968850	17429
chr3D	573955574	573957837	-	TraesSTA3D03G01968900	13611
chr3D	574280577	574281115	-	TraesSTA3D03G01969020	17428
chr3D	574396544	574399215	-	TraesSTA3D03G01969070	24
chr3D	574567095	574568655	-	TraesSTA3D03G01969260	18221
chr3D	574572836	574574161	+	TraesSTA3D03G01969270	12516
chr3D	574586270	574587017	+	TraesSTA3D03G01969310	17427
chr3D	574586270	574587017	+	TraesSTA3D03G01969310	17427
chr3D	574606683	574608151	+	TraesSTA3D03G01969340	12515
chr3D	574650336	574651005	+	TraesSTA3D03G01969420	17434
chr3D	574763881	574768241	+	TraesSTA3D03G01969550	17015
chr3D	574774679	574777744	+	TraesSTA3D03G01969560	6908
chr3D	575663396	575665751	+	TraesSTA3D03G01969720	14379
chr3D	575832040	575833809	-	TraesSTA3D03G01969810	15813
chr3D	577282765	577283790	+	TraesSTA3D03G01970580	16935
chr3D	577914792	577916210	+	TraesSTA3D03G01970960	18220
chr3D	578325975	578327331	+	TraesSTA3D03G01971240	16342
chr3D	578668459	578670577	-	TraesSTA3D03G01971430	15284
chr3D	578727462	578733260	+	TraesSTA3D03G01971490	4212
chr3D	581789882	581792595	-	TraesSTA3D03G01973130	1742
chr3D	581812087	581814976	-	TraesSTA3D03G01973170	8142
chr3D	582641065	582642462	+	TraesSTA3D03G01973650	15240
chr3D	582641065	582642462	+	TraesSTA3D03G01973650	15240
chr3D	582654946	582656321	+	TraesSTA3D03G01973660	15237
chr3D	582820595	582821958	+	TraesSTA3D03G01973740	15239
chr3D	583032951	583034571	+	TraesSTA3D03G01973780	8340
chr3D	583064610	583068000	-	TraesSTA3D03G01973800	13267
chr3D	585110395	585115273	-	TraesSTA3D03G01974770	7448
chr3D	585344356	585347403	+	TraesSTA3D03G01974840	13349
chr3D	585752326	585754950	+	TraesSTA3D03G01975050	16384
chr3D	586102344	586105426	+	TraesSTA3D03G01975240	10329
chr3D	586666244	586667903	+	TraesSTA3D03G01975490	13726
chr3D	586743132	586747531	-	TraesSTA3D03G01975580	1815
chr3D	587781433	587786707	-	TraesSTA3D03G01976070	6353
chr3D	587816750	587818238	-	TraesSTA3D03G01976100	15636
chr3D	587876306	587879636	+	TraesSTA3D03G01976130	13271
chr3D	588085929	588089896	-	TraesSTA3D03G01976210	11755
chr3D	588634683	588642119	+	TraesSTA3D03G01976540	17662
chr3D	588697767	588699768	-	TraesSTA3D03G01976650	16589
chr3D	588719589	588721288	-	TraesSTA3D03G01976670	16596
chr3D	589519451	589526282	+	TraesSTA3D03G01976910	15626
chr3D	589711901	589714415	-	TraesSTA3D03G01976970	14312
chr3D	590211124	590213429	+	TraesSTA3D03G01977220	16588
chr3D	590222056	590223732	+	TraesSTA3D03G01977230	16590
chr3D	590385674	590387153	-	TraesSTA3D03G01977430	16592
chr3D	590859628	590861244	+	TraesSTA3D03G01977740	16593
chr3D	591202153	591204745	-	TraesSTA3D03G01977980	16594
chr3D	591222793	591225553	-	TraesSTA3D03G01977990	16595
chr3D	591375536	591377092	+	TraesSTA3D03G01978100	10967
chr3D	591377146	591380849	-	TraesSTA3D03G01978110	8232
chr3D	591637868	591642188	+	TraesSTA3D03G01978280	15167
chr3D	591864784	591877189	+	TraesSTA3D03G01978400	11157
chr3D	591877966	591881422	+	TraesSTA3D03G01978410	15166
chr3D	591882078	591884336	+	TraesSTA3D03G01978420	15168
chr3D	591992662	591997722	-	TraesSTA3D03G01978470	7592
chr3D	592085673	592087318	+	TraesSTA3D03G01978510	919
chr3D	592320029	592321004	+	TraesSTA3D03G01978780	4799
chr3D	593464831	593466437	+	TraesSTA3D03G01979290	17308
chr3D	593481905	593485966	+	TraesSTA3D03G01979300	7317
chr3D	593529195	593530333	-	TraesSTA3D03G01979310	17254
chr3D	594034260	594035052	-	TraesSTA3D03G01979680	7803
chr3D	594054699	594057718	-	TraesSTA3D03G01979700	11202
chr3D	594463777	594468104	-	TraesSTA3D03G01979880	3648
chr3D	594487887	594488773	+	TraesSTA3D03G01979900	1037
chr3D	594672168	594678794	-	TraesSTA3D03G01979990	5034
chr3D	600550246	600551381	+	TraesSTA3D03G01983360	11140
chr3D	600599695	600601475	-	TraesSTA3D03G01983380	13049
chr3D	600599695	600601475	-	TraesSTA3D03G01983380	13049
chr3D	600608427	600611302	-	TraesSTA3D03G01983390	13052
chr3D	600659158	600663238	-	TraesSTA3D03G01983420	13050
chr3D	600760151	600763467	+	TraesSTA3D03G01983440	13051
chr3D	600765464	600766949	-	TraesSTA3D03G01983460	1445
chr3D	601042327	601044924	-	TraesSTA3D03G01983620	13241
chr3D	601093959	601095057	+	TraesSTA3D03G01983660	13240
chr3D	601171818	601172615	-	TraesSTA3D03G01983700	13242
chr3D	601214936	601216212	+	TraesSTA3D03G01983710	15933
chr3D	601349032	601350462	+	TraesSTA3D03G01983800	13645
chr3D	601349032	601350462	+	TraesSTA3D03G01983800	13645
chr3D	601354580	601360727	+	TraesSTA3D03G01983820	13646
chr3D	601414578	601417166	+	TraesSTA3D03G01983870	3978
chr3D	601849084	601850724	-	TraesSTA3D03G01984110	11571
chr3D	601849084	601850724	-	TraesSTA3D03G01984110	11571
chr3D	601849084	601850724	-	TraesSTA3D03G01984110	11571
chr3D	602174966	602176358	+	TraesSTA3D03G01984290	2945
chr3D	602869034	602870090	-	TraesSTA3D03G01984840	6914
chr3D	603140116	603153025	+	TraesSTA3D03G01984990	17079
chr3D	603202136	603208407	+	TraesSTA3D03G01985060	17096
chr3D	603222805	603227023	-	TraesSTA3D03G01985070	17097
chr3D	603222805	603227023	-	TraesSTA3D03G01985070	17097
chr3D	603222805	603227023	-	TraesSTA3D03G01985070	17097
chr3D	603343734	603347727	+	TraesSTA3D03G01985110	17110
chr3D	603562303	603564175	-	TraesSTA3D03G01985220	13699
chr3D	603713959	603715805	-	TraesSTA3D03G01985290	13698
chr3D	603741355	603742305	-	TraesSTA3D03G01985330	497
chr3D	604860842	604867816	-	TraesSTA3D03G01986090	15980
chr3D	604902436	604920720	+	TraesSTA3D03G01986110	9139
chr3D	606116350	606117475	-	TraesSTA3D03G01986580	16057
chr3D	606514045	606518408	+	TraesSTA3D03G01986940	4972
chr3D	606541888	606549244	+	TraesSTA3D03G01986960	15516
chr3D	606651684	606657537	-	TraesSTA3D03G01987000	16776
chr3D	606665927	606668290	+	TraesSTA3D03G01987010	15568
chr3D	607505182	607508252	-	TraesSTA3D03G01987540	4243
chr3D	607629534	607634724	+	TraesSTA3D03G01987640	9806
chr3D	607670233	607673695	+	TraesSTA3D03G01987720	4243
chr3D	608253086	608261880	-	TraesSTA3D03G01988010	7127
chr3D	608336096	608339300	+	TraesSTA3D03G01988070	2278
chr3D	608414366	608415454	+	TraesSTA3D03G01988090	11126
chr3D	608462903	608466635	+	TraesSTA3D03G01988140	1772
chr3D	608462903	608466635	+	TraesSTA3D03G01988140	1772
chr3D	608523328	608528238	-	TraesSTA3D03G01988160	15362
chr3D	608585731	608588209	-	TraesSTA3D03G01988190	7277
chr3D	609499696	609501209	+	TraesSTA3D03G01988610	698
chr3D	610049406	610052838	+	TraesSTA3D03G01988990	4602
chr3D	610183972	610185479	-	TraesSTA3D03G01989040	4701
chr3D	611088834	611090455	+	TraesSTA3D03G01989660	3062
chr3D	611891424	611895548	-	TraesSTA3D03G01990130	4999
chr3D	612065263	612067716	-	TraesSTA3D03G01990240	2200
chr3D	612068711	612073516	-	TraesSTA3D03G01990250	2163
chr3D	613314757	613318060	-	TraesSTA3D03G01990970	10031
chr3D	613314757	613318060	-	TraesSTA3D03G01990970	10031
chr3D	613610286	613614833	+	TraesSTA3D03G01991110	7405
chr3D	613610286	613614833	+	TraesSTA3D03G01991110	7405
chr3D	613614936	613616475	-	TraesSTA3D03G01991120	12143
chr3D	613614936	613616475	-	TraesSTA3D03G01991120	12143
chr3D	613773356	613773964	+	TraesSTA3D03G01991210	8102
chr3D	613820493	613821735	+	TraesSTA3D03G01991300	12142
chr3D	615087921	615095640	-	TraesSTA3D03G01991830	7623
chr3D	615217929	615220805	+	TraesSTA3D03G01991890	1602
chr3D	615371583	615374533	+	TraesSTA3D03G01991960	9295
chr3D	615407251	615409960	+	TraesSTA3D03G01992010	13010
chr3D	615407251	615409960	+	TraesSTA3D03G01992010	13010
chr3D	615444988	615448229	-	TraesSTA3D03G01992060	11353
chr3D	615444988	615448229	-	TraesSTA3D03G01992060	11353
chr3D	615496336	615500337	-	TraesSTA3D03G01992110	6911
chr3D	616199280	616204524	+	TraesSTA3D03G01992540	6892
chr3D	616205093	616216390	+	TraesSTA3D03G01992550	3385
chr3D	616406256	616408978	+	TraesSTA3D03G01992730	10572
chr3D	616510310	616519265	+	TraesSTA3D03G01992770	5479
chr3D	616510310	616519265	+	TraesSTA3D03G01992770	5479
chr3D	616553626	616556821	-	TraesSTA3D03G01992830	3966
chr3D	616646155	616650464	-	TraesSTA3D03G01992880	6407
chr3D	616918655	616919397	-	TraesSTA3D03G01992970	853
chr3D	616996366	616998256	+	TraesSTA3D03G01993020	14233
chr3D	616996366	616998256	+	TraesSTA3D03G01993020	14233
chr3D	617022707	617025663	+	TraesSTA3D03G01993050	14158
chr3D	617022707	617025663	+	TraesSTA3D03G01993050	14158
chr3D	617268321	617271065	-	TraesSTA3D03G01993260	14230
chr3D	617422873	617426415	+	TraesSTA3D03G01993410	16365
chr3D	617468203	617469038	+	TraesSTA3D03G01993420	11404
chr3D	617557579	617560376	-	TraesSTA3D03G01993510	10030
chr3D	617681676	617682352	+	TraesSTA3D03G01993640	10270
chr3D	617809206	617813250	+	TraesSTA3D03G01993810	10311
chr3D	617858630	617859967	-	TraesSTA3D03G01993880	16340
chr3D	617950305	617951695	-	TraesSTA3D03G01993920	16344
