Chr	Start	End	Strand	Gene	TriadGrp
chr4D	428659896	428664532	-	TraesLAC4D03G02482820	14054
chr4D	429312314	429313648	-	TraesLAC4D03G02482940	12401
chr4D	429718594	429725205	-	TraesLAC4D03G02483100	16196
chr4D	429760525	429766352	+	TraesLAC4D03G02483170	3779
chr4D	429768156	429773131	+	TraesLAC4D03G02483180	6314
chr4D	429768156	429773131	+	TraesLAC4D03G02483180	6314
chr4D	429775402	429779019	+	TraesLAC4D03G02483200	14132
chr4D	429782172	429787148	+	TraesLAC4D03G02483220	13983
chr4D	429915315	429923922	-	TraesLAC4D03G02483290	6678
chr4D	429923956	429926395	+	TraesLAC4D03G02483300	3235
chr4D	430133896	430137205	-	TraesLAC4D03G02483330	8042
chr4D	430133896	430137205	-	TraesLAC4D03G02483330	8042
chr4D	430159344	430163014	+	TraesLAC4D03G02483380	3802
chr4D	430163376	430165581	-	TraesLAC4D03G02483390	3140
chr4D	430657244	430661488	+	TraesLAC4D03G02483530	10788
chr4D	430657244	430661488	+	TraesLAC4D03G02483530	10788
chr4D	430657244	430661488	+	TraesLAC4D03G02483530	10788
chr4D	430662013	430666112	+	TraesLAC4D03G02483540	4705
chr4D	430667826	430674077	+	TraesLAC4D03G02483550	3125
chr4D	430675374	430677467	-	TraesLAC4D03G02483560	11012
chr4D	431967927	431969455	-	TraesLAC4D03G02483670	2798
chr4D	432050086	432051685	-	TraesLAC4D03G02483730	14775
chr4D	432399428	432400794	+	TraesLAC4D03G02483790	2586
chr4D	432578499	432582260	-	TraesLAC4D03G02483810	10218
chr4D	433274656	433275243	-	TraesLAC4D03G02483920	299
chr4D	433693952	433698533	+	TraesLAC4D03G02483990	15619
chr4D	433823418	433824535	-	TraesLAC4D03G02484130	17570
chr4D	433831006	433835430	-	TraesLAC4D03G02484150	9692
chr4D	434023267	434026475	-	TraesLAC4D03G02484230	901
chr4D	434153012	434154032	+	TraesLAC4D03G02484240	10656
chr4D	434157727	434161637	-	TraesLAC4D03G02484260	7552
chr4D	434157727	434161637	-	TraesLAC4D03G02484260	7552
chr4D	434157727	434161637	-	TraesLAC4D03G02484260	7552
chr4D	434283058	434287820	+	TraesLAC4D03G02484370	6825
chr4D	434288363	434290073	-	TraesLAC4D03G02484380	1327
chr4D	434453290	434457690	+	TraesLAC4D03G02484410	8898
chr4D	434668049	434681012	+	TraesLAC4D03G02484480	5797
chr4D	434936946	434944086	+	TraesLAC4D03G02484570	13176
chr4D	435976616	435980135	+	TraesLAC4D03G02484870	549
chr4D	435989454	435995122	-	TraesLAC4D03G02484880	4175
chr4D	436296034	436301690	+	TraesLAC4D03G02484940	13092
chr4D	436296034	436301690	+	TraesLAC4D03G02484940	13092
chr4D	436296034	436301690	+	TraesLAC4D03G02484940	13092
chr4D	436304725	436308806	+	TraesLAC4D03G02484950	10671
chr4D	436308930	436311761	-	TraesLAC4D03G02484960	9836
chr4D	436331155	436332885	-	TraesLAC4D03G02484990	1676
chr4D	436535189	436538381	+	TraesLAC4D03G02485050	5271
chr4D	436538660	436541518	+	TraesLAC4D03G02485060	9310
chr4D	436746894	436749055	+	TraesLAC4D03G02485140	13086
chr4D	437410394	437414309	+	TraesLAC4D03G02485570	7626
chr4D	437486525	437487070	-	TraesLAC4D03G02485600	1242
chr4D	437633461	437634655	-	TraesLAC4D03G02485670	13180
chr4D	437676626	437679856	-	TraesLAC4D03G02485710	2842
chr4D	437676626	437679856	-	TraesLAC4D03G02485710	2842
chr4D	437677464	437678330	-	TraesLAC4D03G02485720	13123
chr4D	437803580	437806221	+	TraesLAC4D03G02485790	993
chr4D	437919868	437922036	+	TraesLAC4D03G02485820	14977
chr4D	438554870	438557995	+	TraesLAC4D03G02485980	17474
chr4D	438578787	438580441	-	TraesLAC4D03G02486030	14152
chr4D	438723934	438725225	-	TraesLAC4D03G02486080	6487
chr4D	438950987	438952272	-	TraesLAC4D03G02486140	606
chr4D	439005202	439011291	+	TraesLAC4D03G02486160	3794
chr4D	439175063	439178843	+	TraesLAC4D03G02486220	1266
chr4D	439192190	439193744	+	TraesLAC4D03G02486240	3122
chr4D	439195577	439200496	-	TraesLAC4D03G02486250	14261
chr4D	439511863	439513535	+	TraesLAC4D03G02486300	3562
chr4D	439511863	439513535	+	TraesLAC4D03G02486300	3562
chr4D	440193844	440198290	-	TraesLAC4D03G02486450	15620
chr4D	440193844	440198290	-	TraesLAC4D03G02486450	15620
chr4D	440690257	440692369	-	TraesLAC4D03G02486590	1640
chr4D	441052499	441057633	+	TraesLAC4D03G02486710	10349
chr4D	441052499	441057633	+	TraesLAC4D03G02486710	10349
chr4D	441076711	441078533	-	TraesLAC4D03G02486770	3115
chr4D	441089361	441094458	-	TraesLAC4D03G02486820	15526
chr4D	441146396	441148739	-	TraesLAC4D03G02486890	5947
chr4D	441162446	441167245	+	TraesLAC4D03G02486900	6738
chr4D	441171054	441176405	+	TraesLAC4D03G02486920	6496
chr4D	441179959	441180579	+	TraesLAC4D03G02486940	13695
chr4D	441241021	441250768	+	TraesLAC4D03G02487030	11302
chr4D	441255157	441261422	-	TraesLAC4D03G02487040	9607
chr4D	441255157	441261422	-	TraesLAC4D03G02487040	9607
chr4D	441429854	441431614	+	TraesLAC4D03G02487090	15148
chr4D	441429854	441431614	+	TraesLAC4D03G02487090	15148
chr4D	442442496	442443395	-	TraesLAC4D03G02487420	16316
chr4D	442442496	442443395	-	TraesLAC4D03G02487420	16316
chr4D	442457933	442460616	+	TraesLAC4D03G02487470	15149
chr4D	442457933	442460616	+	TraesLAC4D03G02487470	15149
chr4D	442635625	442636878	+	TraesLAC4D03G02487550	17304
chr4D	442860153	442867689	+	TraesLAC4D03G02487580	5375
chr4D	443235144	443238198	-	TraesLAC4D03G02487760	10011
chr4D	443297346	443298838	+	TraesLAC4D03G02487780	11580
chr4D	443566821	443572856	-	TraesLAC4D03G02487850	13566
chr4D	443601309	443606690	+	TraesLAC4D03G02487880	3341
chr4D	443789411	443790553	+	TraesLAC4D03G02487990	17305
chr4D	443828259	443829218	+	TraesLAC4D03G02488060	15316
chr4D	443941896	443946072	+	TraesLAC4D03G02488090	2676
chr4D	444117896	444123768	+	TraesLAC4D03G02488180	3569
chr4D	444125816	444127495	+	TraesLAC4D03G02488190	2834
chr4D	444280722	444284967	+	TraesLAC4D03G02488330	8018
chr4D	444285039	444286209	-	TraesLAC4D03G02488340	2569
chr4D	444289435	444294425	-	TraesLAC4D03G02488380	14623
chr4D	444590004	444591728	+	TraesLAC4D03G02488420	16489
chr4D	444892322	444896323	-	TraesLAC4D03G02488460	16639
chr4D	444901287	444904105	+	TraesLAC4D03G02488490	17027
chr4D	445629906	445636135	+	TraesLAC4D03G02488830	5590
chr4D	445900075	445909169	-	TraesLAC4D03G02488900	13429
chr4D	446856496	446858858	+	TraesLAC4D03G02489160	7231
chr4D	446869345	446869855	-	TraesLAC4D03G02489200	12666
chr4D	446871784	446876794	-	TraesLAC4D03G02489210	7668
chr4D	447080376	447083775	-	TraesLAC4D03G02489260	16403
chr4D	447479127	447484475	+	TraesLAC4D03G02489320	15010
chr4D	447484805	447495387	-	TraesLAC4D03G02489330	2850
chr4D	447765351	447768523	+	TraesLAC4D03G02489360	6915
chr4D	447985266	447985926	-	TraesLAC4D03G02489470	17506
chr4D	447986844	447988965	-	TraesLAC4D03G02489480	11892
chr4D	448082960	448083605	-	TraesLAC4D03G02489500	15777
chr4D	448082960	448083605	-	TraesLAC4D03G02489500	15777
chr4D	448242822	448245084	+	TraesLAC4D03G02489560	9951
chr4D	448249459	448250395	-	TraesLAC4D03G02489570	12757
chr4D	448616716	448626469	-	TraesLAC4D03G02489690	17454
chr4D	448671644	448675795	-	TraesLAC4D03G02489700	3321
chr4D	448963428	448966543	+	TraesLAC4D03G02489730	12749
chr4D	448963428	448966543	+	TraesLAC4D03G02489730	12749
chr4D	448968898	448971180	+	TraesLAC4D03G02489740	16550
chr4D	449238696	449241550	+	TraesLAC4D03G02489780	16157
chr4D	450367879	450369597	-	TraesLAC4D03G02490150	13371
chr4D	450512569	450515834	+	TraesLAC4D03G02490270	16233
chr4D	450766836	450770994	+	TraesLAC4D03G02490410	16480
chr4D	451168410	451168965	-	TraesLAC4D03G02490570	11970
chr4D	451184452	451192615	-	TraesLAC4D03G02490580	11969
chr4D	451278515	451282613	-	TraesLAC4D03G02490680	18227
chr4D	451285406	451288459	+	TraesLAC4D03G02490690	1662
chr4D	451289518	451292789	-	TraesLAC4D03G02490700	9597
chr4D	451441322	451448036	+	TraesLAC4D03G02490770	5484
chr4D	451453180	451454804	-	TraesLAC4D03G02490800	7280
chr4D	451459218	451463099	-	TraesLAC4D03G02490820	9236
chr4D	451521109	451525882	-	TraesLAC4D03G02490870	18209
chr4D	451986042	451991135	-	TraesLAC4D03G02491070	15003
chr4D	451986042	451991135	-	TraesLAC4D03G02491070	15003
chr4D	451986042	451991135	-	TraesLAC4D03G02491070	15003
chr4D	452351794	452353347	+	TraesLAC4D03G02491240	693
chr4D	452369488	452371112	-	TraesLAC4D03G02491290	2510
chr4D	452481911	452492183	-	TraesLAC4D03G02491320	9687
chr4D	452588758	452590823	-	TraesLAC4D03G02491360	1090
chr4D	452592715	452595304	+	TraesLAC4D03G02491370	14019
chr4D	452592715	452595304	+	TraesLAC4D03G02491370	14019
chr4D	452592715	452595304	+	TraesLAC4D03G02491370	14019
chr4D	452600147	452603421	-	TraesLAC4D03G02491380	2999
chr4D	452609302	452613163	-	TraesLAC4D03G02491390	395
chr4D	453019588	453021799	-	TraesLAC4D03G02491470	15454
chr4D	453136597	453138302	+	TraesLAC4D03G02491490	2048
chr4D	453886900	453891345	-	TraesLAC4D03G02491750	500
chr4D	454122777	454126065	-	TraesLAC4D03G02491800	1877
chr4D	454130850	454138080	+	TraesLAC4D03G02491810	11524
chr4D	454373192	454376948	+	TraesLAC4D03G02491840	1646
chr4D	454539976	454542955	+	TraesLAC4D03G02491870	15875
chr4D	454542636	454547829	-	TraesLAC4D03G02491880	14684
chr4D	454542636	454547829	-	TraesLAC4D03G02491880	14684
chr4D	454648546	454651728	+	TraesLAC4D03G02491950	9210
chr4D	454771696	454774543	+	TraesLAC4D03G02491980	2249
chr4D	454774711	454776105	-	TraesLAC4D03G02491990	9214
chr4D	456551132	456556559	+	TraesLAC4D03G02492530	3080
chr4D	456630312	456632248	-	TraesLAC4D03G02492670	17782
chr4D	456637900	456640223	-	TraesLAC4D03G02492690	16645
chr4D	456770790	456773193	+	TraesLAC4D03G02492750	3054
chr4D	456773625	456777716	+	TraesLAC4D03G02492760	6686
chr4D	456932328	456934806	+	TraesLAC4D03G02492860	1737
chr4D	457028036	457029929	+	TraesLAC4D03G02492980	16694
chr4D	457029915	457033255	-	TraesLAC4D03G02492990	15511
chr4D	457040956	457042720	+	TraesLAC4D03G02493000	1398
chr4D	457046716	457048632	-	TraesLAC4D03G02493010	4228
chr4D	457165394	457168016	+	TraesLAC4D03G02493040	18155
chr4D	457170621	457172458	-	TraesLAC4D03G02493050	1718
chr4D	457319926	457321813	+	TraesLAC4D03G02493150	16698
chr4D	457322167	457328065	-	TraesLAC4D03G02493160	5331
chr4D	457401502	457402331	-	TraesLAC4D03G02493260	3387
chr4D	457760217	457763599	+	TraesLAC4D03G02493430	7595
chr4D	457763830	457767219	-	TraesLAC4D03G02493440	17056
chr4D	457763830	457767219	-	TraesLAC4D03G02493440	17056
chr4D	457775794	457776338	-	TraesLAC4D03G02493460	4090
chr4D	457959830	457961082	-	TraesLAC4D03G02493530	1400
chr4D	458343816	458346635	+	TraesLAC4D03G02493650	6047
chr4D	458762243	458767690	-	TraesLAC4D03G02493710	11643
chr4D	459346886	459347525	-	TraesLAC4D03G02493790	5997
chr4D	459346886	459347525	-	TraesLAC4D03G02493790	5997
chr4D	459346886	459347525	-	TraesLAC4D03G02493790	5997
chr4D	460239116	460240015	+	TraesLAC4D03G02493960	9856
chr4D	460269894	460273169	+	TraesLAC4D03G02493990	11848
chr4D	460299931	460304726	+	TraesLAC4D03G02494020	8168
chr4D	460305626	460306030	+	TraesLAC4D03G02494030	6391
chr4D	460320042	460326175	-	TraesLAC4D03G02494060	12982
chr4D	460512437	460513052	-	TraesLAC4D03G02494140	5973
chr4D	460545319	460546022	-	TraesLAC4D03G02494180	5974
chr4D	460555452	460556125	-	TraesLAC4D03G02494190	1151
chr4D	460560652	460563576	+	TraesLAC4D03G02494200	10452
chr4D	460672091	460675556	-	TraesLAC4D03G02494280	2470
chr4D	460679526	460680295	-	TraesLAC4D03G02494290	2004
chr4D	460798653	460803566	+	TraesLAC4D03G02494330	4447
chr4D	460827357	460830976	+	TraesLAC4D03G02494340	4204
chr4D	461721679	461726682	+	TraesLAC4D03G02494570	9137
chr4D	461729066	461730407	+	TraesLAC4D03G02494580	17582
chr4D	461730550	461734034	-	TraesLAC4D03G02494590	9264
chr4D	461950011	461950715	-	TraesLAC4D03G02494710	4356
chr4D	461950011	461950715	-	TraesLAC4D03G02494710	4356
chr4D	462193697	462196697	+	TraesLAC4D03G02494780	7423
chr4D	462455915	462456872	+	TraesLAC4D03G02494950	3484
chr4D	462461073	462464511	-	TraesLAC4D03G02494960	2241
chr4D	462517766	462519411	+	TraesLAC4D03G02495060	9971
chr4D	462517766	462519411	+	TraesLAC4D03G02495060	9971
chr4D	462741866	462744941	-	TraesLAC4D03G02495240	16529
chr4D	462809166	462810247	+	TraesLAC4D03G02495270	7769
chr4D	463030540	463035380	+	TraesLAC4D03G02495340	10361
chr4D	463059979	463061195	-	TraesLAC4D03G02495390	7837
chr4D	464050993	464053003	-	TraesLAC4D03G02495650	3496
chr4D	464057739	464059045	-	TraesLAC4D03G02495660	2019
chr4D	464093959	464097283	+	TraesLAC4D03G02495700	2702
chr4D	464093959	464097283	+	TraesLAC4D03G02495700	2702
chr4D	464098314	464102258	-	TraesLAC4D03G02495710	11953
chr4D	464098314	464102258	-	TraesLAC4D03G02495710	11953
chr4D	464098314	464102258	-	TraesLAC4D03G02495710	11953
chr4D	464592105	464598453	-	TraesLAC4D03G02495780	13524
chr4D	464648284	464652375	+	TraesLAC4D03G02495800	3398
chr4D	464654420	464661508	-	TraesLAC4D03G02495830	10162
chr4D	464715111	464716552	+	TraesLAC4D03G02495860	5186
chr4D	464717028	464718588	-	TraesLAC4D03G02495870	10515
chr4D	464937835	464940485	-	TraesLAC4D03G02495900	10514
chr4D	464950666	464955536	-	TraesLAC4D03G02495940	434
chr4D	465170636	465171591	+	TraesLAC4D03G02495980	814
chr4D	465412034	465416714	+	TraesLAC4D03G02496030	17054
chr4D	465495956	465497748	+	TraesLAC4D03G02496110	15037
chr4D	465495956	465497748	+	TraesLAC4D03G02496110	15037
chr4D	465650496	465651655	-	TraesLAC4D03G02496260	9543
chr4D	465787105	465795263	+	TraesLAC4D03G02496290	16729
chr4D	466008726	466012346	+	TraesLAC4D03G02496410	5204
chr4D	466240042	466242326	-	TraesLAC4D03G02496570	12847
chr4D	466318617	466321345	-	TraesLAC4D03G02496640	17480
chr4D	466369221	466376803	+	TraesLAC4D03G02496670	8108
chr4D	466410907	466411984	-	TraesLAC4D03G02496690	13653
chr4D	466410907	466411984	-	TraesLAC4D03G02496690	13653
chr4D	466604951	466606056	+	TraesLAC4D03G02496770	17269
chr4D	466800579	466804455	-	TraesLAC4D03G02496880	8265
chr4D	466841107	466842012	-	TraesLAC4D03G02496940	1591
chr4D	466998660	466999205	-	TraesLAC4D03G02497040	14351
chr4D	467000586	467002495	-	TraesLAC4D03G02497050	6934
chr4D	467002822	467005272	+	TraesLAC4D03G02497060	3770
chr4D	467010918	467014863	+	TraesLAC4D03G02497070	16478
chr4D	467010918	467014863	+	TraesLAC4D03G02497070	16478
chr4D	467192086	467193230	-	TraesLAC4D03G02497150	10896
chr4D	467192086	467193230	-	TraesLAC4D03G02497150	10896
chr4D	467200119	467205119	+	TraesLAC4D03G02497170	6259
chr4D	467207888	467210270	+	TraesLAC4D03G02497180	18210
chr4D	467254446	467259884	+	TraesLAC4D03G02497210	16501
chr4D	467364683	467369852	+	TraesLAC4D03G02497230	7877
chr4D	468444346	468452459	+	TraesLAC4D03G02497560	5713
chr4D	468662986	468665176	-	TraesLAC4D03G02497590	12243
chr4D	468662986	468665176	-	TraesLAC4D03G02497590	12243
chr4D	468662986	468665176	-	TraesLAC4D03G02497590	12243
chr4D	468665971	468669234	-	TraesLAC4D03G02497600	5793
chr4D	468810712	468813525	-	TraesLAC4D03G02497610	445
chr4D	468860247	468861843	-	TraesLAC4D03G02497740	17515
chr4D	469172647	469174012	-	TraesLAC4D03G02497920	17601
chr4D	469431876	469437890	+	TraesLAC4D03G02498010	10673
chr4D	469437915	469442715	-	TraesLAC4D03G02498020	15826
chr4D	469437915	469442715	-	TraesLAC4D03G02498020	15826
chr4D	469486938	469492335	+	TraesLAC4D03G02498030	5710
chr4D	469494575	469496324	+	TraesLAC4D03G02498040	11557
chr4D	469513786	469516761	+	TraesLAC4D03G02498070	656
chr4D	469583289	469587213	+	TraesLAC4D03G02498130	1108
chr4D	469640968	469645696	+	TraesLAC4D03G02498150	15753
chr4D	469809646	469815903	+	TraesLAC4D03G02498190	4283
chr4D	469817216	469819700	+	TraesLAC4D03G02498200	7829
chr4D	469819949	469822616	-	TraesLAC4D03G02498210	13716
chr4D	469825561	469827845	-	TraesLAC4D03G02498230	4052
chr4D	469913207	469920204	+	TraesLAC4D03G02498260	4058
chr4D	469923516	469924280	+	TraesLAC4D03G02498270	4675
chr4D	469923516	469924280	+	TraesLAC4D03G02498270	4675
chr4D	470117097	470118824	-	TraesLAC4D03G02498400	15196
chr4D	470384269	470387705	+	TraesLAC4D03G02498510	5754
chr4D	470511152	470516383	+	TraesLAC4D03G02498530	3586
chr4D	470516709	470532308	-	TraesLAC4D03G02498540	2368
chr4D	470637409	470642500	+	TraesLAC4D03G02498580	8939
chr4D	470771747	470773364	+	TraesLAC4D03G02498640	11569
chr4D	470777704	470780701	+	TraesLAC4D03G02498650	1480
chr4D	470784077	470793452	+	TraesLAC4D03G02498660	5118
chr4D	470811357	470819977	+	TraesLAC4D03G02498720	4699
chr4D	470822796	470824699	+	TraesLAC4D03G02498730	820
chr4D	471316736	471319358	+	TraesLAC4D03G02498850	14113
chr4D	471316736	471319358	+	TraesLAC4D03G02498850	14113
chr4D	471433656	471439597	+	TraesLAC4D03G02498950	9994
chr4D	471464666	471466221	-	TraesLAC4D03G02498980	1038
chr4D	471709406	471711845	+	TraesLAC4D03G02499020	4238
chr4D	472346439	472347139	+	TraesLAC4D03G02499120	2443
chr4D	472414540	472415095	-	TraesLAC4D03G02499200	4802
chr4D	472426989	472427585	-	TraesLAC4D03G02499240	4802
chr4D	473156619	473158544	+	TraesLAC4D03G02499510	3559
chr4D	473360023	473363793	-	TraesLAC4D03G02499570	15793
chr4D	473401367	473403876	-	TraesLAC4D03G02499580	15792
chr4D	474122001	474127095	-	TraesLAC4D03G02499910	5644
chr4D	474128271	474137123	-	TraesLAC4D03G02499920	12087
chr4D	474325545	474332906	-	TraesLAC4D03G02499950	7102
chr4D	474358400	474359734	-	TraesLAC4D03G02499980	2438
chr4D	475038741	475040883	+	TraesLAC4D03G02500130	11465
chr4D	475043187	475046976	-	TraesLAC4D03G02500150	4056
chr4D	475054027	475054985	-	TraesLAC4D03G02500160	3687
chr4D	475084276	475086967	+	TraesLAC4D03G02500190	16624
chr4D	475646056	475651249	-	TraesLAC4D03G02500340	12196
chr4D	475783410	475802654	+	TraesLAC4D03G02500410	6116
chr4D	475810916	475815165	-	TraesLAC4D03G02500420	14474
chr4D	476128186	476128916	+	TraesLAC4D03G02500510	15446
chr4D	476157736	476159596	+	TraesLAC4D03G02500550	16285
chr4D	476326666	476329024	+	TraesLAC4D03G02500620	16291
chr4D	476383929	476387276	-	TraesLAC4D03G02500690	6907
chr4D	476408619	476413440	-	TraesLAC4D03G02500700	9548
chr4D	477394550	477396863	-	TraesLAC4D03G02500900	11287
chr4D	477399476	477408198	-	TraesLAC4D03G02500910	6960
chr4D	477499536	477503103	-	TraesLAC4D03G02500970	13272
chr4D	477506185	477509137	+	TraesLAC4D03G02500980	9311
chr4D	477509141	477510609	-	TraesLAC4D03G02500990	11781
chr4D	477516419	477517991	-	TraesLAC4D03G02501010	5369
chr4D	478066013	478070927	+	TraesLAC4D03G02501170	12292
chr4D	478075481	478077178	-	TraesLAC4D03G02501190	15293
chr4D	478206530	478207694	+	TraesLAC4D03G02501250	6730
chr4D	478206530	478207694	+	TraesLAC4D03G02501250	6730
chr4D	478206530	478207694	+	TraesLAC4D03G02501250	6730
chr4D	478213011	478216602	+	TraesLAC4D03G02501280	6766
chr4D	478233850	478242360	-	TraesLAC4D03G02501360	3843
chr4D	478297686	478300467	+	TraesLAC4D03G02501400	3455
chr4D	478297686	478300467	+	TraesLAC4D03G02501400	3455
chr4D	478301379	478321844	+	TraesLAC4D03G02501410	4983
chr4D	478362686	478363850	+	TraesLAC4D03G02501460	17880
chr4D	478419699	478422521	-	TraesLAC4D03G02501490	12360
chr4D	478419699	478422521	-	TraesLAC4D03G02501490	12360
chr4D	478701013	478704627	-	TraesLAC4D03G02501630	14506
chr4D	478819158	478824593	-	TraesLAC4D03G02501810	7598
chr4D	479070394	479075768	-	TraesLAC4D03G02501920	5442
chr4D	479075823	479078428	+	TraesLAC4D03G02501930	11165
chr4D	479080062	479081573	-	TraesLAC4D03G02501940	3344
chr4D	479203797	479206377	-	TraesLAC4D03G02502010	2733
chr4D	479209531	479211395	-	TraesLAC4D03G02502020	2792
chr4D	479211938	479217740	-	TraesLAC4D03G02502030	11990
chr4D	479418654	479430908	-	TraesLAC4D03G02502090	11675
chr4D	479418654	479430908	-	TraesLAC4D03G02502090	11675
chr4D	479441616	479444985	+	TraesLAC4D03G02502110	17078
chr4D	479685447	479690681	-	TraesLAC4D03G02502160	4823
chr4D	479845194	479845955	-	TraesLAC4D03G02502190	7245
chr4D	480159770	480160954	+	TraesLAC4D03G02502260	17998
chr4D	480165992	480167025	-	TraesLAC4D03G02502290	17994
chr4D	480205011	480207999	-	TraesLAC4D03G02502320	9965
chr4D	480510908	480512715	-	TraesLAC4D03G02502360	6859
chr4D	480528486	480532069	+	TraesLAC4D03G02502370	9186
chr4D	480544735	480545985	-	TraesLAC4D03G02502390	1133
chr4D	480576000	480577165	-	TraesLAC4D03G02502420	16983
chr4D	480688746	480689584	+	TraesLAC4D03G02502460	17543
chr4D	480704226	480706073	+	TraesLAC4D03G02502500	16322
chr4D	480856515	480862849	-	TraesLAC4D03G02502560	8552
chr4D	481974430	481976603	-	TraesLAC4D03G02502960	10640
chr4D	481985132	481989537	+	TraesLAC4D03G02502990	4497
chr4D	482030264	482033807	+	TraesLAC4D03G02503040	4706
chr4D	482038387	482041997	+	TraesLAC4D03G02503050	15820
chr4D	482134103	482139023	+	TraesLAC4D03G02503100	18372
chr4D	482134103	482139023	+	TraesLAC4D03G02503100	18372
chr4D	482200214	482206125	+	TraesLAC4D03G02503140	13785
chr4D	482233176	482235255	+	TraesLAC4D03G02503180	1586
chr4D	482271818	482275916	-	TraesLAC4D03G02503240	4769
chr4D	482328726	482332277	+	TraesLAC4D03G02503280	9380
chr4D	482361237	482364895	-	TraesLAC4D03G02503330	12296
chr4D	482497738	482498312	+	TraesLAC4D03G02503390	14517
chr4D	482605174	482606272	-	TraesLAC4D03G02503480	16024
chr4D	482703532	482705048	+	TraesLAC4D03G02503510	96
chr4D	482766886	482771047	-	TraesLAC4D03G02503570	17416
chr4D	483034559	483035662	-	TraesLAC4D03G02503660	10504
chr4D	483043707	483044855	-	TraesLAC4D03G02503700	2058
chr4D	483061257	483068370	-	TraesLAC4D03G02503720	17393
chr4D	483308454	483311083	+	TraesLAC4D03G02503750	10102
chr4D	483312586	483318019	-	TraesLAC4D03G02503760	3724
chr4D	483382789	483386168	+	TraesLAC4D03G02503780	7853
chr4D	483386490	483387785	+	TraesLAC4D03G02503790	494
chr4D	483386490	483387785	+	TraesLAC4D03G02503790	494
chr4D	483508066	483509935	-	TraesLAC4D03G02503840	8843
chr4D	483512338	483520158	-	TraesLAC4D03G02503860	10532
chr4D	483665353	483669377	-	TraesLAC4D03G02503880	11722
chr4D	483840166	483841687	+	TraesLAC4D03G02504040	8361
chr4D	483874840	483879532	-	TraesLAC4D03G02504080	4656
chr4D	484091019	484095545	+	TraesLAC4D03G02504190	488
chr4D	484205065	484209749	-	TraesLAC4D03G02504290	4570
chr4D	484209874	484212511	+	TraesLAC4D03G02504300	4418
chr4D	484212525	484215578	-	TraesLAC4D03G02504310	7820
chr4D	484252506	484254701	+	TraesLAC4D03G02504330	14568
chr4D	484254737	484264439	-	TraesLAC4D03G02504340	6105
chr4D	484284002	484286240	+	TraesLAC4D03G02504360	11224
chr4D	484322739	484324943	+	TraesLAC4D03G02504380	8388
chr4D	484515260	484516375	+	TraesLAC4D03G02504440	17902
chr4D	484589653	484590275	-	TraesLAC4D03G02504520	8069
chr4D	484613454	484616095	-	TraesLAC4D03G02504540	17745
chr4D	485087392	485089638	+	TraesLAC4D03G02504820	16089
chr4D	485220067	485222914	+	TraesLAC4D03G02504950	11057
chr4D	485282867	485289764	-	TraesLAC4D03G02505010	7018
chr4D	485398026	485398605	+	TraesLAC4D03G02505180	4961
chr4D	485398026	485398605	+	TraesLAC4D03G02505180	4961
chr4D	485398680	485403171	-	TraesLAC4D03G02505190	3274
chr4D	485407241	485409605	-	TraesLAC4D03G02505200	3498
chr4D	485422564	485423315	-	TraesLAC4D03G02505220	1029
chr4D	485525496	485529325	+	TraesLAC4D03G02505280	17029
chr4D	485530013	485534785	-	TraesLAC4D03G02505290	10565
chr4D	485783002	485786413	-	TraesLAC4D03G02505380	12342
chr4D	485787114	485794533	-	TraesLAC4D03G02505390	10622
chr4D	485799753	485805244	+	TraesLAC4D03G02505410	3281
chr4D	485806141	485809025	+	TraesLAC4D03G02505420	2843
chr4D	485809222	485813045	+	TraesLAC4D03G02505430	7299
chr4D	485809222	485813045	+	TraesLAC4D03G02505430	7299
chr4D	485813392	485816249	+	TraesLAC4D03G02505440	5781
chr4D	485850254	485851785	-	TraesLAC4D03G02505470	1307
chr4D	485862387	485867190	+	TraesLAC4D03G02505500	15525
chr4D	485894316	485896483	+	TraesLAC4D03G02505520	11442
chr4D	485900095	485902912	-	TraesLAC4D03G02505530	10230
chr4D	485932886	485934053	+	TraesLAC4D03G02505550	11444
chr4D	486011426	486013123	+	TraesLAC4D03G02505610	11443
chr4D	486324746	486326015	+	TraesLAC4D03G02505840	7181
chr4D	486538392	486548684	+	TraesLAC4D03G02505870	4541
chr4D	486678497	486683649	+	TraesLAC4D03G02505950	14467
chr4D	486694568	486697561	+	TraesLAC4D03G02505980	17066
chr4D	486694568	486697561	+	TraesLAC4D03G02505980	17066
chr4D	486768888	486778834	+	TraesLAC4D03G02506010	16715
chr4D	487105787	487106466	+	TraesLAC4D03G02506110	2185
chr4D	487330729	487334127	-	TraesLAC4D03G02506160	8372
chr4D	487335020	487340705	-	TraesLAC4D03G02506170	5154
chr4D	487578798	487580650	+	TraesLAC4D03G02506240	16088
chr4D	487757857	487766059	+	TraesLAC4D03G02506390	13469
chr4D	487763577	487765787	-	TraesLAC4D03G02506400	16091
chr4D	487780807	487786317	-	TraesLAC4D03G02506410	13178
chr4D	487906127	487912886	+	TraesLAC4D03G02506450	5842
chr4D	487914289	487916575	-	TraesLAC4D03G02506460	18322
chr4D	488048466	488049839	+	TraesLAC4D03G02506530	330
chr4D	488050896	488053135	-	TraesLAC4D03G02506540	10071
chr4D	488062505	488063855	-	TraesLAC4D03G02506560	16671
chr4D	488069281	488070466	-	TraesLAC4D03G02506580	16670
chr4D	488072391	488073698	-	TraesLAC4D03G02506590	16661
