Chr	Start	End	Strand	Gene	TriadGrp
chr3D	169515157	169519427	+	TraesLDM3D03G01858160	2380
chr3D	169550625	169557451	-	TraesLDM3D03G01858230	3152
chr3D	170570708	170574951	+	TraesLDM3D03G01858730	3045
chr3D	170779969	170789357	-	TraesLDM3D03G01858770	5546
chr3D	170779997	170781644	+	TraesLDM3D03G01858780	2147
chr3D	170806596	170807904	-	TraesLDM3D03G01858800	1664
chr3D	171198493	171202602	+	TraesLDM3D03G01858950	3917
chr3D	171198493	171202602	+	TraesLDM3D03G01858950	3917
chr3D	171198493	171202602	+	TraesLDM3D03G01858950	3917
chr3D	171204761	171207808	+	TraesLDM3D03G01858970	10185
chr3D	171304184	171306105	-	TraesLDM3D03G01859000	8509
chr3D	171599740	171605273	+	TraesLDM3D03G01859100	3169
chr3D	171868170	171872465	+	TraesLDM3D03G01859140	10293
chr3D	173218754	173220436	+	TraesLDM3D03G01859470	8409
chr3D	173249337	173253257	+	TraesLDM3D03G01859500	8408
chr3D	173253884	173259434	-	TraesLDM3D03G01859510	3763
chr3D	173253884	173259434	-	TraesLDM3D03G01859510	3763
chr3D	173550416	173553404	+	TraesLDM3D03G01859540	8377
chr3D	173553891	173569302	+	TraesLDM3D03G01859550	7509
chr3D	173672464	173674566	+	TraesLDM3D03G01859630	18082
chr3D	173678694	173688930	-	TraesLDM3D03G01859640	1538
chr3D	173682000	173683882	+	TraesLDM3D03G01859650	18083
chr3D	173689525	173694708	+	TraesLDM3D03G01859660	3953
chr3D	173694860	173698446	-	TraesLDM3D03G01859670	18129
chr3D	174137696	174152435	+	TraesLDM3D03G01859790	16683
chr3D	174158273	174162676	+	TraesLDM3D03G01859810	3415
chr3D	174345488	174350264	-	TraesLDM3D03G01859860	14531
chr3D	175043329	175048097	+	TraesLDM3D03G01859970	4107
chr3D	175050358	175051934	+	TraesLDM3D03G01859980	7906
chr3D	175052891	175056190	-	TraesLDM3D03G01860000	5347
chr3D	175377797	175383295	-	TraesLDM3D03G01860020	5333
chr3D	175406400	175410793	-	TraesLDM3D03G01860050	1007
chr3D	175609930	175634178	-	TraesLDM3D03G01860120	2720
chr3D	175917330	175926655	+	TraesLDM3D03G01860160	5753
chr3D	176634127	176634757	+	TraesLDM3D03G01860340	1517
chr3D	176635096	176645070	-	TraesLDM3D03G01860350	13420
chr3D	176653903	176656527	-	TraesLDM3D03G01860370	9647
chr3D	176855969	176858234	-	TraesLDM3D03G01860450	13418
chr3D	176855969	176858234	-	TraesLDM3D03G01860450	13418
chr3D	177147515	177154406	-	TraesLDM3D03G01860600	6102
chr3D	177485741	177489611	+	TraesLDM3D03G01860630	10745
chr3D	177485741	177489611	+	TraesLDM3D03G01860630	10745
chr3D	177485741	177489611	+	TraesLDM3D03G01860630	10745
chr3D	177790750	177798866	-	TraesLDM3D03G01860690	16713
chr3D	178086259	178090265	-	TraesLDM3D03G01860790	9908
chr3D	178475216	178476656	+	TraesLDM3D03G01860890	1248
chr3D	178608014	178626933	+	TraesLDM3D03G01860990	5191
chr3D	178728163	178732465	+	TraesLDM3D03G01861020	3325
chr3D	179592083	179593225	-	TraesLDM3D03G01861090	7255
chr3D	180086885	180093144	+	TraesLDM3D03G01861190	9573
chr3D	180103813	180106662	+	TraesLDM3D03G01861210	2662
chr3D	180120357	180125610	-	TraesLDM3D03G01861230	10608
chr3D	180430613	180435351	-	TraesLDM3D03G01861310	6476
chr3D	180548266	180551308	-	TraesLDM3D03G01861340	6211
chr3D	180845380	180847660	+	TraesLDM3D03G01861420	1482
chr3D	181471264	181473948	+	TraesLDM3D03G01861520	6745
chr3D	181595444	181598664	+	TraesLDM3D03G01861530	3406
chr3D	181599082	181604399	-	TraesLDM3D03G01861540	11055
chr3D	181657054	181659215	-	TraesLDM3D03G01861580	6871
chr3D	181657054	181659215	-	TraesLDM3D03G01861580	6871
chr3D	182161953	182164994	+	TraesLDM3D03G01861680	342
chr3D	182161953	182164994	+	TraesLDM3D03G01861680	342
chr3D	182161953	182164994	+	TraesLDM3D03G01861680	342
chr3D	182271539	182275044	+	TraesLDM3D03G01861720	2793
chr3D	182275119	182276172	-	TraesLDM3D03G01861730	111
chr3D	182280396	182289539	-	TraesLDM3D03G01861740	12692
chr3D	182340825	182343433	-	TraesLDM3D03G01861770	2887
chr3D	182562185	182568378	-	TraesLDM3D03G01861890	5278
chr3D	183035874	183052093	+	TraesLDM3D03G01862000	2333
chr3D	183056815	183058317	+	TraesLDM3D03G01862030	17292
chr3D	183574932	183576806	-	TraesLDM3D03G01862210	17929
chr3D	184205615	184208468	+	TraesLDM3D03G01862310	8195
chr3D	184212564	184221363	-	TraesLDM3D03G01862330	13690
chr3D	184663606	184671266	-	TraesLDM3D03G01862410	2377
chr3D	184752766	184755609	-	TraesLDM3D03G01862450	12444
chr3D	184752766	184755609	-	TraesLDM3D03G01862450	12444
chr3D	184752766	184755609	-	TraesLDM3D03G01862450	12444
chr3D	185205998	185210828	-	TraesLDM3D03G01862550	9566
chr3D	185306100	185307666	+	TraesLDM3D03G01862590	1739
chr3D	185760220	185770514	-	TraesLDM3D03G01862830	7362
chr3D	186246903	186247798	-	TraesLDM3D03G01862890	1472
chr3D	186852072	186858689	-	TraesLDM3D03G01863050	11358
chr3D	187480675	187489346	+	TraesLDM3D03G01863160	1275
chr3D	187490134	187491168	-	TraesLDM3D03G01863170	743
chr3D	187696449	187714413	-	TraesLDM3D03G01863260	11472
chr3D	188170685	188178354	+	TraesLDM3D03G01863320	14490
chr3D	188179648	188181101	+	TraesLDM3D03G01863330	1851
chr3D	188182888	188186621	+	TraesLDM3D03G01863340	16634
chr3D	188347092	188349495	+	TraesLDM3D03G01863350	12063
chr3D	188604216	188611633	+	TraesLDM3D03G01863400	6187
chr3D	188604216	188611633	+	TraesLDM3D03G01863400	6187
chr3D	188604216	188611633	+	TraesLDM3D03G01863400	6187
chr3D	190960654	190971107	+	TraesLDM3D03G01863710	15381
chr3D	191480571	191483945	+	TraesLDM3D03G01863850	6625
chr3D	191934327	191938613	+	TraesLDM3D03G01863930	10272
chr3D	191934327	191938613	+	TraesLDM3D03G01863930	10272
chr3D	192157427	192160916	-	TraesLDM3D03G01864000	2719
chr3D	192582104	192586939	+	TraesLDM3D03G01864070	11343
chr3D	193533245	193538688	-	TraesLDM3D03G01864230	11344
chr3D	194676383	194693923	+	TraesLDM3D03G01864420	2571
chr3D	252822509	252827237	+	TraesLDM3D03G01876330	13518
chr3D	256638776	256640054	+	TraesLDM3D03G01877000	793
chr3D	257143134	257148193	+	TraesLDM3D03G01877070	5274
chr3D	257820284	257822464	+	TraesLDM3D03G01877310	2052
chr3D	257921291	257925330	+	TraesLDM3D03G01877420	11359
chr3D	258399408	258422089	+	TraesLDM3D03G01877500	6771
chr3D	271503940	271542035	-	TraesLDM3D03G01880150	15751
chr3D	276514549	276524336	+	TraesLDM3D03G01881260	5791
chr3D	277159547	277162852	+	TraesLDM3D03G01881320	2846
chr3D	277689657	277695054	+	TraesLDM3D03G01881410	8462
chr3D	278560572	278565997	+	TraesLDM3D03G01881510	14603
chr3D	278560572	278565997	+	TraesLDM3D03G01881510	14603
chr3D	278587837	278593084	-	TraesLDM3D03G01881580	15338
chr3D	280086196	280091865	-	TraesLDM3D03G01882050	5035
chr3D	280086196	280091865	-	TraesLDM3D03G01882050	5035
chr3D	280086196	280091865	-	TraesLDM3D03G01882050	5035
chr3D	280216347	280220862	+	TraesLDM3D03G01882110	15667
chr3D	280748371	280753240	+	TraesLDM3D03G01882270	5257
chr3D	280785634	280788632	-	TraesLDM3D03G01882280	4950
chr3D	280960069	280962940	+	TraesLDM3D03G01882360	12415
chr3D	280960069	280962940	+	TraesLDM3D03G01882360	12415
chr3D	280963261	280967680	-	TraesLDM3D03G01882370	4343
chr3D	281343067	281345601	+	TraesLDM3D03G01882460	3928
chr3D	281433833	281436675	+	TraesLDM3D03G01882510	17475
chr3D	281748751	281752364	-	TraesLDM3D03G01882560	9076
chr3D	281748751	281752364	-	TraesLDM3D03G01882560	9076
chr3D	281752745	281759659	-	TraesLDM3D03G01882570	4676
chr3D	281752745	281759659	-	TraesLDM3D03G01882570	4676
chr3D	281752745	281759659	-	TraesLDM3D03G01882570	4676
chr3D	282646129	282656015	+	TraesLDM3D03G01882750	15337
chr3D	282655979	282657435	-	TraesLDM3D03G01882760	12742
chr3D	282655979	282657435	-	TraesLDM3D03G01882760	12742
chr3D	282657969	282661274	-	TraesLDM3D03G01882770	10917
chr3D	282657969	282661274	-	TraesLDM3D03G01882770	10917
chr3D	283008037	283009323	+	TraesLDM3D03G01882830	10254
chr3D	283399250	283407838	+	TraesLDM3D03G01882920	12487
chr3D	283399250	283407838	+	TraesLDM3D03G01882920	12487
chr3D	284002254	284005524	+	TraesLDM3D03G01882970	1182
chr3D	284501490	284503658	-	TraesLDM3D03G01883190	2841
chr3D	285552465	285573282	+	TraesLDM3D03G01883410	10391
chr3D	286113766	286117279	-	TraesLDM3D03G01883490	7665
chr3D	286539327	286545008	-	TraesLDM3D03G01883590	6084
chr3D	287136033	287142971	+	TraesLDM3D03G01883680	14495
chr3D	287499218	287503332	+	TraesLDM3D03G01883800	2238
chr3D	287503422	287506635	+	TraesLDM3D03G01883810	2557
chr3D	287507902	287516797	-	TraesLDM3D03G01883820	5509
chr3D	288393776	288398766	-	TraesLDM3D03G01884040	15716
chr3D	288998940	289001629	+	TraesLDM3D03G01884120	5205
chr3D	289186872	289189451	+	TraesLDM3D03G01884280	1430
chr3D	289292921	289307270	-	TraesLDM3D03G01884330	15394
chr3D	289887321	289888544	+	TraesLDM3D03G01884450	973
chr3D	289887321	289888544	+	TraesLDM3D03G01884450	973
chr3D	290346064	290347163	+	TraesLDM3D03G01884520	16825
chr3D	290827016	290830793	+	TraesLDM3D03G01884560	7420
chr3D	290876143	290877015	-	TraesLDM3D03G01884590	3396
chr3D	291038026	291042051	+	TraesLDM3D03G01884660	1890
chr3D	291215631	291223027	-	TraesLDM3D03G01884720	11688
chr3D	291448585	291453500	+	TraesLDM3D03G01884790	5912
chr3D	291453635	291454683	-	TraesLDM3D03G01884800	2497
chr3D	291459302	291461759	-	TraesLDM3D03G01884830	14129
chr3D	291641148	291647402	-	TraesLDM3D03G01884900	17060
chr3D	292267070	292270705	+	TraesLDM3D03G01885000	6744
chr3D	292276170	292280082	-	TraesLDM3D03G01885020	16116
chr3D	292713664	292716763	-	TraesLDM3D03G01885070	1220
chr3D	293266904	293272104	+	TraesLDM3D03G01885190	11540
chr3D	293273458	293280360	+	TraesLDM3D03G01885200	13640
chr3D	293348192	293350127	-	TraesLDM3D03G01885240	10428
chr3D	293348192	293350127	-	TraesLDM3D03G01885240	10428
chr3D	294184988	294186275	+	TraesLDM3D03G01885490	5338
chr3D	294186712	294190233	-	TraesLDM3D03G01885500	2549
chr3D	294306048	294311471	+	TraesLDM3D03G01885530	13495
chr3D	294306048	294311471	+	TraesLDM3D03G01885530	13495
chr3D	294749217	294764191	+	TraesLDM3D03G01885650	6590
chr3D	295017903	295046463	+	TraesLDM3D03G01885730	9231
chr3D	295391643	295394409	+	TraesLDM3D03G01885780	3683
chr3D	295395868	295399055	-	TraesLDM3D03G01885790	8813
chr3D	295920409	295924633	+	TraesLDM3D03G01885840	2907
chr3D	295920409	295924633	+	TraesLDM3D03G01885840	2907
chr3D	295920409	295924633	+	TraesLDM3D03G01885840	2907
chr3D	295927973	295929934	+	TraesLDM3D03G01885850	15600
chr3D	296125806	296126829	-	TraesLDM3D03G01885950	1986
chr3D	296160624	296161305	-	TraesLDM3D03G01885990	361
chr3D	296188679	296202161	-	TraesLDM3D03G01886000	13486
chr3D	296527205	296536004	+	TraesLDM3D03G01886070	15200
chr3D	297349336	297356376	+	TraesLDM3D03G01886170	18025
chr3D	297968747	297971167	-	TraesLDM3D03G01886310	2613
chr3D	298206973	298208894	+	TraesLDM3D03G01886390	12786
chr3D	298887073	298893495	+	TraesLDM3D03G01886550	12553
chr3D	299293156	299296243	+	TraesLDM3D03G01886590	2809
chr3D	299297071	299301486	+	TraesLDM3D03G01886600	937
chr3D	299305847	299309253	-	TraesLDM3D03G01886630	9427
chr3D	299709294	299714789	+	TraesLDM3D03G01886670	8680
chr3D	300192097	300193358	+	TraesLDM3D03G01886760	13572
chr3D	300573565	300574672	-	TraesLDM3D03G01886820	6531
chr3D	300573565	300574672	-	TraesLDM3D03G01886820	6531
chr3D	301623398	301625179	+	TraesLDM3D03G01886960	15832
chr3D	301653066	301656657	+	TraesLDM3D03G01887000	2514
chr3D	301656486	301660559	-	TraesLDM3D03G01887010	5160
chr3D	301757919	301762695	+	TraesLDM3D03G01887030	2959
chr3D	301839485	301841641	+	TraesLDM3D03G01887040	5029
chr3D	301839485	301841641	+	TraesLDM3D03G01887040	5029
chr3D	301839485	301841641	+	TraesLDM3D03G01887040	5029
chr3D	301880392	301881105	-	TraesLDM3D03G01887080	1222
chr3D	302069189	302070372	-	TraesLDM3D03G01887150	5609
chr3D	302617725	302620932	+	TraesLDM3D03G01887330	3902
chr3D	302740337	302741663	-	TraesLDM3D03G01887380	1098
chr3D	302742535	302757737	-	TraesLDM3D03G01887390	11980
chr3D	303731347	303733538	+	TraesLDM3D03G01887510	1657
chr3D	304116035	304123183	-	TraesLDM3D03G01887700	17666
chr3D	304364454	304368044	+	TraesLDM3D03G01887830	7046
chr3D	304364454	304368044	+	TraesLDM3D03G01887830	7046
chr3D	304364454	304368044	+	TraesLDM3D03G01887830	7046
chr3D	304732018	304734906	-	TraesLDM3D03G01887930	11161
chr3D	304732018	304734906	-	TraesLDM3D03G01887930	11161
chr3D	304732018	304734906	-	TraesLDM3D03G01887930	11161
chr3D	305002205	305008605	-	TraesLDM3D03G01887940	2909
chr3D	305364938	305365997	-	TraesLDM3D03G01887970	728
chr3D	305364938	305365997	-	TraesLDM3D03G01887970	728
chr3D	305364938	305365997	-	TraesLDM3D03G01887970	728
chr3D	305552029	305557700	+	TraesLDM3D03G01888110	7651
chr3D	306602781	306608208	+	TraesLDM3D03G01888300	1895
chr3D	306929397	306931205	-	TraesLDM3D03G01888360	4376
chr3D	307005200	307009773	-	TraesLDM3D03G01888370	5717
chr3D	307573461	307574971	-	TraesLDM3D03G01888480	10044
chr3D	307915241	307919860	-	TraesLDM3D03G01888610	7955
chr3D	308860454	308863891	+	TraesLDM3D03G01888860	2883
chr3D	308924660	308930628	-	TraesLDM3D03G01888900	6629
chr3D	310217238	310224388	-	TraesLDM3D03G01889080	13356
chr3D	310856085	310864403	+	TraesLDM3D03G01889200	6624
chr3D	311260652	311264715	+	TraesLDM3D03G01889320	12137
chr3D	311658725	311670769	-	TraesLDM3D03G01889390	6489
chr3D	311943145	311952716	-	TraesLDM3D03G01889440	14201
chr3D	312799949	312811636	-	TraesLDM3D03G01889580	5772
chr3D	313488664	313497191	+	TraesLDM3D03G01889660	9203
chr3D	313614788	313625943	+	TraesLDM3D03G01889720	12628
chr3D	314118436	314133517	+	TraesLDM3D03G01889880	7363
chr3D	314139411	314157306	-	TraesLDM3D03G01889900	2831
chr3D	314236881	314242967	+	TraesLDM3D03G01889920	13355
chr3D	314315228	314320103	-	TraesLDM3D03G01889970	12324
chr3D	315226754	315229364	-	TraesLDM3D03G01890160	8720
chr3D	315524910	315526887	+	TraesLDM3D03G01890220	3403
chr3D	315751254	315755554	-	TraesLDM3D03G01890330	11255
chr3D	316680721	316683934	-	TraesLDM3D03G01890560	9345
chr3D	316706993	316715101	-	TraesLDM3D03G01890590	15616
chr3D	317471171	317477773	-	TraesLDM3D03G01890780	9084
chr3D	317615673	317616648	+	TraesLDM3D03G01890820	11461
chr3D	317615673	317616648	+	TraesLDM3D03G01890820	11461
chr3D	317698756	317701515	-	TraesLDM3D03G01890840	16773
chr3D	317734739	317736555	-	TraesLDM3D03G01890870	16839
chr3D	318405396	318406612	+	TraesLDM3D03G01890960	16543
chr3D	318650284	318651574	-	TraesLDM3D03G01891020	16016
chr3D	319137232	319137915	-	TraesLDM3D03G01891280	8383
chr3D	319342336	319344787	+	TraesLDM3D03G01891310	16824
chr3D	319459387	319462227	+	TraesLDM3D03G01891370	4246
chr3D	319562805	319565501	+	TraesLDM3D03G01891430	17207
chr3D	319562805	319565501	+	TraesLDM3D03G01891430	17207
chr3D	319603949	319606234	+	TraesLDM3D03G01891450	17206
chr3D	319837857	319840972	+	TraesLDM3D03G01891530	17210
chr3D	320176175	320182642	-	TraesLDM3D03G01891600	16177
chr3D	320176175	320182642	-	TraesLDM3D03G01891600	16177
chr3D	320666919	320671497	+	TraesLDM3D03G01891720	5307
chr3D	321322595	321328264	+	TraesLDM3D03G01891830	15817
chr3D	321373904	321380294	+	TraesLDM3D03G01891870	14502
chr3D	321386393	321387428	-	TraesLDM3D03G01891890	7286
chr3D	321511909	321512651	-	TraesLDM3D03G01891930	1563
chr3D	321521506	321523725	+	TraesLDM3D03G01891940	2740
chr3D	321521506	321523725	+	TraesLDM3D03G01891940	2740
chr3D	321521506	321523725	+	TraesLDM3D03G01891940	2740
chr3D	321525768	321527756	+	TraesLDM3D03G01891950	17718
chr3D	321526990	321543193	-	TraesLDM3D03G01891960	3512
chr3D	321768605	321774098	+	TraesLDM3D03G01892080	9625
chr3D	321768605	321774098	+	TraesLDM3D03G01892080	9625
chr3D	321778553	321779881	-	TraesLDM3D03G01892100	14590
chr3D	321819958	321822149	-	TraesLDM3D03G01892150	13725
chr3D	321943400	321947661	+	TraesLDM3D03G01892210	10394
chr3D	321949463	321954116	-	TraesLDM3D03G01892220	7562
chr3D	322072999	322074184	-	TraesLDM3D03G01892260	17882
chr3D	322143913	322151255	-	TraesLDM3D03G01892290	10464
chr3D	322143913	322151255	-	TraesLDM3D03G01892290	10464
chr3D	323358426	323361709	+	TraesLDM3D03G01892540	14652
chr3D	323362936	323364839	+	TraesLDM3D03G01892550	14411
chr3D	323364989	323368325	-	TraesLDM3D03G01892560	1463
chr3D	323595556	323604458	-	TraesLDM3D03G01892630	6322
chr3D	323796918	323801116	+	TraesLDM3D03G01892680	15041
chr3D	323803517	323807379	+	TraesLDM3D03G01892700	8905
chr3D	323807643	323814475	-	TraesLDM3D03G01892710	13498
chr3D	323807643	323814475	-	TraesLDM3D03G01892710	13498
chr3D	323807643	323814475	-	TraesLDM3D03G01892710	13498
chr3D	323984024	323994603	+	TraesLDM3D03G01892800	12473
chr3D	323993394	323993927	-	TraesLDM3D03G01892810	1187
chr3D	324443441	324444614	-	TraesLDM3D03G01892860	12250
chr3D	325119265	325122933	-	TraesLDM3D03G01892970	16240
chr3D	325415271	325423985	-	TraesLDM3D03G01893040	16174
chr3D	325547352	325548165	-	TraesLDM3D03G01893100	1712
chr3D	325548531	325550511	+	TraesLDM3D03G01893110	3739
chr3D	325626029	325626634	+	TraesLDM3D03G01893120	12000
chr3D	325817115	325822681	+	TraesLDM3D03G01893180	7648
chr3D	325980103	325980603	+	TraesLDM3D03G01893270	572
chr3D	325986288	325988262	-	TraesLDM3D03G01893280	9880
chr3D	326624095	326630447	-	TraesLDM3D03G01893470	2803
chr3D	326624095	326630447	-	TraesLDM3D03G01893470	2803
chr3D	326829819	326832044	+	TraesLDM3D03G01893570	17770
chr3D	327477928	327480029	+	TraesLDM3D03G01893730	2072
chr3D	327493833	327498303	-	TraesLDM3D03G01893750	10335
chr3D	328877193	328880366	+	TraesLDM3D03G01894110	547
chr3D	329232933	329238905	+	TraesLDM3D03G01894190	13768
chr3D	329496967	329503177	-	TraesLDM3D03G01894230	8533
chr3D	329496967	329503177	-	TraesLDM3D03G01894230	8533
chr3D	329798662	329800985	-	TraesLDM3D03G01894300	15886
chr3D	330065856	330066914	-	TraesLDM3D03G01894360	14010
chr3D	330070509	330082815	-	TraesLDM3D03G01894370	2107
chr3D	330214227	330216704	-	TraesLDM3D03G01894420	15885
chr3D	330216547	330220304	-	TraesLDM3D03G01894430	913
chr3D	330634648	330639619	-	TraesLDM3D03G01894510	12145
chr3D	330781042	330785126	-	TraesLDM3D03G01894550	12147
chr3D	330786046	330789807	-	TraesLDM3D03G01894560	14295
chr3D	330786046	330789807	-	TraesLDM3D03G01894560	14295
chr3D	331045747	331051185	-	TraesLDM3D03G01894640	3561
chr3D	331603331	331605171	-	TraesLDM3D03G01894730	14418
chr3D	331603331	331605171	-	TraesLDM3D03G01894730	14418
chr3D	331658305	331659561	-	TraesLDM3D03G01894760	14421
chr3D	331809198	331810891	+	TraesLDM3D03G01894830	4483
chr3D	331812714	331828767	-	TraesLDM3D03G01894850	4608
chr3D	332465188	332472141	-	TraesLDM3D03G01894950	8535
chr3D	332472131	332476584	+	TraesLDM3D03G01894960	10017
chr3D	332479733	332480295	-	TraesLDM3D03G01894980	1668
chr3D	332596014	332600464	-	TraesLDM3D03G01895000	12625
chr3D	332596014	332600464	-	TraesLDM3D03G01895000	12625
chr3D	332774794	332783850	+	TraesLDM3D03G01895040	10201
chr3D	333047441	333055856	+	TraesLDM3D03G01895080	2578
chr3D	333516635	333525168	+	TraesLDM3D03G01895220	3678
chr3D	333559973	333568722	+	TraesLDM3D03G01895250	13741
chr3D	333571693	333576656	+	TraesLDM3D03G01895260	15712
chr3D	333575848	333576102	-	TraesLDM3D03G01895270	28
chr3D	333777318	333783379	-	TraesLDM3D03G01895350	3582
chr3D	334132611	334137988	+	TraesLDM3D03G01895430	1881
chr3D	334149870	334151179	-	TraesLDM3D03G01895460	17550
chr3D	334355939	334363086	-	TraesLDM3D03G01895530	15849
chr3D	334355939	334363086	-	TraesLDM3D03G01895530	15849
chr3D	334355939	334363086	-	TraesLDM3D03G01895530	15849
chr3D	334364461	334375617	-	TraesLDM3D03G01895540	7680
chr3D	334364461	334375617	-	TraesLDM3D03G01895540	7680
chr3D	334572686	334574740	+	TraesLDM3D03G01895660	14883
chr3D	334722791	334727565	+	TraesLDM3D03G01895700	11997
chr3D	335107270	335111511	+	TraesLDM3D03G01895820	3059
chr3D	335107270	335111511	+	TraesLDM3D03G01895820	3059
chr3D	335272300	335275310	+	TraesLDM3D03G01895860	7062
chr3D	336400959	336402065	-	TraesLDM3D03G01896140	15162
chr3D	336699615	336706069	+	TraesLDM3D03G01896230	7930
chr3D	336706666	336711839	+	TraesLDM3D03G01896240	6193
chr3D	337348683	337352745	-	TraesLDM3D03G01896400	7617
chr3D	337573865	337577496	-	TraesLDM3D03G01896440	9261
chr3D	337578041	337581159	-	TraesLDM3D03G01896450	3946
chr3D	338217671	338218916	+	TraesLDM3D03G01896550	2880
chr3D	338225767	338226205	-	TraesLDM3D03G01896560	15421
chr3D	339286527	339289063	+	TraesLDM3D03G01896720	15287
chr3D	339706244	339709308	+	TraesLDM3D03G01896770	8305
chr3D	339706244	339709308	+	TraesLDM3D03G01896770	8305
chr3D	340652762	340658424	+	TraesLDM3D03G01897070	9426
chr3D	340659532	340663106	-	TraesLDM3D03G01897080	15815
chr3D	340902398	340905610	+	TraesLDM3D03G01897130	11504
chr3D	341594834	341600375	-	TraesLDM3D03G01897350	6006
chr3D	342024310	342033925	+	TraesLDM3D03G01897430	7393
chr3D	342045229	342047811	-	TraesLDM3D03G01897440	16821
chr3D	342367736	342368403	+	TraesLDM3D03G01897510	4855
chr3D	342383790	342387540	+	TraesLDM3D03G01897550	2531
chr3D	342390346	342391684	+	TraesLDM3D03G01897560	8574
chr3D	342420612	342422735	-	TraesLDM3D03G01897590	8572
chr3D	342422979	342426740	-	TraesLDM3D03G01897600	4011
chr3D	342422979	342426740	-	TraesLDM3D03G01897600	4011
chr3D	342561615	342562951	+	TraesLDM3D03G01897630	4534
chr3D	342563047	342564771	-	TraesLDM3D03G01897640	9825
chr3D	342993796	343006176	+	TraesLDM3D03G01897800	2181
chr3D	343022096	343023281	+	TraesLDM3D03G01897840	11398
chr3D	343080263	343082048	-	TraesLDM3D03G01897890	11620
chr3D	343080263	343082048	-	TraesLDM3D03G01897890	11620
chr3D	343080263	343082048	-	TraesLDM3D03G01897890	11620
chr3D	343318917	343320205	-	TraesLDM3D03G01897910	2411
chr3D	343539225	343542786	-	TraesLDM3D03G01897970	9425
chr3D	343912850	343914181	-	TraesLDM3D03G01898120	17645
chr3D	343912850	343914181	-	TraesLDM3D03G01898120	17645
chr3D	343912850	343914181	-	TraesLDM3D03G01898120	17645
chr3D	343914955	343924284	-	TraesLDM3D03G01898130	4226
chr3D	343927634	343930879	-	TraesLDM3D03G01898140	13589
chr3D	344113783	344114620	+	TraesLDM3D03G01898170	12745
chr3D	344113783	344114620	+	TraesLDM3D03G01898170	12745
chr3D	344459809	344460855	-	TraesLDM3D03G01898220	4390
chr3D	345545976	345555225	-	TraesLDM3D03G01898450	10695
chr3D	345719684	345725735	-	TraesLDM3D03G01898490	18251
chr3D	346154575	346169316	+	TraesLDM3D03G01898570	10258
chr3D	346488162	346491802	+	TraesLDM3D03G01898620	12469
chr3D	346575268	346581957	-	TraesLDM3D03G01898640	16721
chr3D	347767491	347768235	-	TraesLDM3D03G01898890	399
chr3D	348393321	348397307	+	TraesLDM3D03G01898970	6029
chr3D	350109909	350113759	+	TraesLDM3D03G01899280	11628
chr3D	350140523	350147530	-	TraesLDM3D03G01899300	16407
chr3D	350356615	350357866	-	TraesLDM3D03G01899360	6469
chr3D	350358320	350361503	-	TraesLDM3D03G01899370	4753
chr3D	350361631	350363835	+	TraesLDM3D03G01899380	3830
chr3D	350687166	350689401	+	TraesLDM3D03G01899460	1380
chr3D	350690930	350692742	+	TraesLDM3D03G01899470	8021
chr3D	350690930	350692742	+	TraesLDM3D03G01899470	8021
chr3D	350690930	350692742	+	TraesLDM3D03G01899470	8021
chr3D	350693292	350695325	-	TraesLDM3D03G01899480	1637
chr3D	350774346	350776480	+	TraesLDM3D03G01899520	14556
chr3D	350892360	350895949	+	TraesLDM3D03G01899560	14128
chr3D	350896129	350907749	-	TraesLDM3D03G01899570	3686
chr3D	350990119	350992478	-	TraesLDM3D03G01899600	1765
chr3D	351467627	351470080	+	TraesLDM3D03G01899740	16826
chr3D	351592800	351618484	+	TraesLDM3D03G01899790	8005
chr3D	351592800	351618484	+	TraesLDM3D03G01899790	8005
chr3D	352161106	352164833	-	TraesLDM3D03G01899910	7350
chr3D	352436214	352440577	-	TraesLDM3D03G01899960	12179
chr3D	352436214	352440577	-	TraesLDM3D03G01899960	12179
chr3D	352917351	352919088	-	TraesLDM3D03G01900000	18049
chr3D	353115806	353117154	+	TraesLDM3D03G01900050	8281
chr3D	353637512	353640495	+	TraesLDM3D03G01900160	7403
chr3D	353644666	353647665	-	TraesLDM3D03G01900170	16329
chr3D	354799449	354802512	-	TraesLDM3D03G01900590	10243
chr3D	354878856	354880902	-	TraesLDM3D03G01900620	738
chr3D	355128234	355134463	-	TraesLDM3D03G01900700	11328
chr3D	355128234	355134463	-	TraesLDM3D03G01900700	11328
chr3D	355610296	355612013	+	TraesLDM3D03G01900790	1689
chr3D	356119809	356129941	+	TraesLDM3D03G01900900	17024
chr3D	356130226	356134251	-	TraesLDM3D03G01900910	9308
chr3D	356346935	356355074	-	TraesLDM3D03G01900930	17943
chr3D	356367758	356372145	-	TraesLDM3D03G01900940	12416
chr3D	356601300	356603810	+	TraesLDM3D03G01900970	8944
chr3D	356601300	356603810	+	TraesLDM3D03G01900970	8944
chr3D	356772263	356774686	+	TraesLDM3D03G01901040	16112
chr3D	356775334	356780219	-	TraesLDM3D03G01901050	15670
chr3D	356775334	356780219	-	TraesLDM3D03G01901050	15670
chr3D	356782018	356790336	-	TraesLDM3D03G01901060	4047
chr3D	356941264	356943044	-	TraesLDM3D03G01901120	2914
chr3D	356945294	356950925	-	TraesLDM3D03G01901150	13641
chr3D	358067420	358069948	+	TraesLDM3D03G01901370	1785
chr3D	358268439	358269058	-	TraesLDM3D03G01901440	411
